baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene_name
ENSMUSG00000121577	36.2155560363083	8.72222671706848	0.671571826713934	12.9877793708935	1.43531439527936e-38	1.86080106353762e-36	ENSMUSG00000121577
ENSMUSG00000049517	1563.45000809861	0.741169056195666	0.0863653644249413	8.58178577871693	9.34114807079185e-18	1.96382456264032e-16	Rps23
ENSMUSG000000418287	171.120002865878	0.634427657684771	0.0873821008908057	7.26038457781604	3.85991296959131e-13	5.10213138222839e-12	Abca8a
ENSMUSG000000269778	899.969010835079	0.589639666890409	0.056062499838512	10.5175414686977	7.17206047870778e-26	3.10404620507803e-24	Marchf7
ENSMUSG000000024164	1774.84159066181	0.506328690960693	0.0612284853093677	8.26949561796896	1.3452691951322e-16	2.51027805133599e-15	Ndufb2
ENSMUSG000000282180	874.424306936241	0.848328619098631	0.0438154763988681	19.3613921112255	1.63409324618117e-83	3.91923647652835e-80	Cibar1
ENSMUSG00000085586	111.070554768315	0.855737770835055	0.101073484761162	8.46649121534868	2.52895896408846e-17	5.07219288818326e-16	Gm11613
ENSMUSG00000084936	264.775437899197	1.14037413936196	0.108396269917336	10.5204186475385	6.9563799241984e-26	3.01523449696316e-24	Gm11583
ENSMUSG000000239190	93.7444680463753	0.631968534785066	0.0893902031381126	7.06977400877634	1.55186217150805e-12	1.936027098317e-11	Cenpq
ENSMUSG00000103719	170.237069787045	1.21493577162293	0.131290837520026	9.25377425090777	2.16702445892125e-20	5.91176596703435e-19	Gm38039
ENSMUSG000000251044	1620.43965044352	0.902218082087077	0.122736627590014	7.35084627794093	1.96955829326011e-13	2.68145020048814e-12	Hdgfl3
ENSMUSG000000205445	338.616738102624	0.561921163115232	0.0643811382678903	8.72804020297179	2.59123548775428e-18	5.73679604408123e-17	Cox11
ENSMUSG000000754861	750.278123754827	0.505243310724509	0.0450595645905705	11.2127872365247	3.5290235107179e-29	2.06440702564983e-27	Commd6
ENSMUSG00000018927	63.2465257986229	1.13458646086145	0.129828999980881	8.73908341763804	2.35009299279048e-18	5.2310925309747e-17	Ccl6
ENSMUSG000000378577	80.7477853094562	1.03069961116348	0.126644860316351	8.13850328066102	4.0019420646599e-16	7.176317418254e-15	Nufip2
ENSMUSG000000004206	438.619490572399	0.65292948985238	0.0848241344186017	7.69744948566424	1.38808934983647e-14	2.12503189242784e-13	Galnt1
ENSMUSG00000056895	311.329986084899	0.708904381032661	0.0891538108012746	7.95147593424605	1.84302427652242e-15	3.09836925832895e-14	H2bc27
ENSMUSG00000054894	407.87265832107	0.521406189975874	0.0582837574594503	8.94599477974	3.68614502601526e-19	8.93773715195832e-18	Dmac2l
