gene_id	SRR9126859	SRR9126934	SRR9127063	SRR9127293	SRR9127308	SRR9127357	SRR9127396
ENSMUSG00000129840.1	0.662224	0.243031	1.111289	0	0.419392	0	0.555518
ENSMUSG00000129841.1	0.525398	0.222832	2.743107	0.452795	0.252356	0.949636	1.776716
ENSMUSG00000129842.1	0	0	0.333858	0	0.521615	0.099985	0.718288
ENSMUSG00000129843.1	0.518446	0	0.167103	0	0	0.04986	0.179734
ENSMUSG00000129844.1	0.090975	0	0.448354	0	0.346139	0.107774	0.553182
ENSMUSG00000129845.1	0	0	0	0	0	0	0.157797
ENSMUSG00000129846.1	11.97192	6.35674	11.658284	4.735234	6.617826	9.731673	13.786479
ENSMUSG00000129847.1	0	0	0	0	0	0	0
ENSMUSG00000129848.1	0.93992	0.273684	3.362066	0.309805	0.229921	0.732143	2.527017
ENSMUSG00000129849.1	1.960599	2.093365	2.273071	1.106904	1.420179	1.09227	2.586155
ENSMUSG00000129850.1	0.199389	0	0	0	0	0.103054	0
ENSMUSG00000129851.1	0.455608	0	1.370478	0	0	0	0
ENSMUSG00000129852.1	0	0	0	0	0	0	0
ENSMUSG00000129853.1	1.17224	0.063426	0.345881	0.384937	0.357882	0.083429	0.407058
ENSMUSG00000129854.1	1.451649	0	0.476991	0	0.444407	0.210326	0.225445
ENSMUSG00000129855.1	0.642154	0.604183	1.078645	0.271811	2.547171	0.087318	0.582008
ENSMUSG00000129856.1	0.205884	0.039501	0.086668	0.02706	0.091025	0.03756	0
ENSMUSG00000129857.1	0	1.046542	0.337025	0	0	0.198239	0.386041
ENSMUSG00000129859.1	0.356958	0	1.922816	0	0	0	0
ENSMUSG00000129860.1	0	1.043453	0.92067	0.352765	0	0.446197	0.805792
ENSMUSG00000129861.1	0.148359	0.716377	0	0.18764	0.205098	0.060242	0
ENSMUSG00000129862.1	0.520483	0.030176	0.065161	0	0.087469	0.041302	0.345827
ENSMUSG00000129863.1	0.832462	0.332742	1.808088	0.252946	0.281974	0.486489	2.516387
ENSMUSG00000129865.1	0	0	0.120757	0.047043	0	0	0.026654
ENSMUSG00000129866.1	7.138946	5.477836	9.570371	4.644826	4.081164	5.892044	14.609812
ENSMUSG00000129867.1	0.322196	0.286606	0	0	0	0	0.322873
ENSMUSG00000129868.1	0.281928	0	0	0	0	0.190917	0.12572
ENSMUSG00000129869.1	0	0	0.944355	0	0.72237	0.558661	0
ENSMUSG00000129870.1	1.720015	0	1.569989	0.508978	0.123021	0.128026	0.525352
ENSMUSG00000129871.1	0	0	0.464394	0	0.161882	0	0.671212
ENSMUSG00000129872.1	0.805386	0.171977	0.186871	0.174318	0.194226	0.223573	1.308764
ENSMUSG00000129873.1	0.848202	0.380993	1.024498	0.649303	0.593246	0.654339	1.723419
ENSMUSG00000129874.1	0.661001	0.201832	0.571733	0.215068	0.511343	0.316222	1.151282
ENSMUSG00000129875.1	0	0	0	0	0	0	0
ENSMUSG00000129876.1	0.295231	2.065727	0.259594	2.365044	0	0	2.042338
ENSMUSG00000129877.1	0	0	0	0	0	0	0
ENSMUSG00000129878.1	0	0.429441	0.211502	0.392085	0.145796	0.168115	0.302573
ENSMUSG00000129879.1	0.565197	0.941361	0.942038	0.143623	1.321846	0.332434	1.510222
ENSMUSG00000129880.1	0	1.494433	0.297298	0	0	0	2.353232
ENSMUSG00000129881.1	0	0	0	0	0	0	0
ENSMUSG00000129882.1	0.285086	0	0.586337	0	0.245431	0.284559	0.25456
ENSMUSG00000129883.1	0.246941	0.081536	0.716832	0.06136	0	0.066779	0.391939
ENSMUSG00000129884.1	1.863518	2.264385	2.537309	0	0.512392	0.497838	3.932872
ENSMUSG00000129885.1	4.504546	2.300678	3.207199	1.280819	2.05156	1.398103	4.850136
ENSMUSG00000129887.1	0	0	0.128146	0.068072	0.075942	0	0.13729
ENSMUSG00000129888.1	0	0	0	0	0	0	0
ENSMUSG00000129889.1	0.706138	0.148882	0.567843	0.5493	1.093573	0.098925	0.610433
ENSMUSG00000129890.1	0	0.055719	0.095825	0	0.188235	0.11472	0.309799
ENSMUSG00000129891.1	0.450092	0	0	0	0	0	0
ENSMUSG00000129892.1	0	0	0	0	0.997211	0	0
ENSMUSG00000129893.1	0.284484	0.199802	0.306327	0.479515	0.487369	0.242138	0.702088
ENSMUSG00000129894.1	0.553535	0	0.500201	0	0	0	0
ENSMUSG00000129895.1	0.691026	0	0	0	0	0.36811	0.576086
ENSMUSG00000129896.1	0	0	0.614226	0	0	0	0
ENSMUSG00000129897.1	0.781604	0	0	0	0	0	0
ENSMUSG00000129898.1	1.471151	1.912454	0.665784	1.027733	0.524541	0.496071	3.265078
ENSMUSG00000129900.1	0.133626	0	0.303624	0	0	0	0
ENSMUSG00000129901.1	0.551499	0	0	0.963118	0.535365	0.14281	1.074829
ENSMUSG00000129902.1	0.677938	0.707207	0	0	0.794562	0	0
ENSMUSG00000129903.1	6.950243	4.883802	16.20557	0	0	1.729894	16.993478
ENSMUSG00000129904.1	0	0.369277	1.925865	0	0.454811	0.247753	1.664277
ENSMUSG00000129905.1	0	0	0	0	0	0	0
ENSMUSG00000129906.1	0	2.682611	0	0	0	0	0
ENSMUSG00000129907.1	0.266877	0	0.31172	0.111803	0.386515	0	0.222355
ENSMUSG00000129908.1	0	0.736591	0.193613	0	0.207325	0.351042	0.637969
ENSMUSG00000129909.1	0.661742	0	0.56197	0	0.199302	0.46325	0
ENSMUSG00000129910.1	2.366144	0.629929	2.270081	0.777923	1.134973	0.859305	1.484718
ENSMUSG00000129911.1	0.316977	0	0.245786	0	0.100064	0	0.052592
ENSMUSG00000129912.1	0	0.254739	0.645925	0	0	0	0.397709
ENSMUSG00000129913.1	0.835467	0	0	0.24403	0	0	0.364812
ENSMUSG00000129914.1	1.282046	0	0.57459	0	0	0	0
ENSMUSG00000129915.1	0.310085	1.917642	0	0	0.618923	0.324934	3.396596
ENSMUSG00000129916.1	0.532054	0.094763	0.294824	0.020402	0.092713	0.185292	0.233316
ENSMUSG00000129917.1	0	1.048096	0	0.53317	0.592367	0	0.295823
ENSMUSG00000129918.1	0.179554	0.621677	0.544611	0.25398	0.309083	0.191346	1.239396
ENSMUSG00000129919.1	0.111607	0	0	0	0	0	0
ENSMUSG00000129920.1	1.372284	0.612782	0.678867	0.235143	0.910632	0.541955	2.486754
ENSMUSG00000129921.1	0.502125	0.049908	0.516217	0.185534	0.175589	0.221651	0.330114
ENSMUSG00000129922.1	0.412826	0	0.100965	0.092563	0	0.104876	0.216048
ENSMUSG00000129923.1	0.975071	0	0.88436	0	0	0	1.030257
ENSMUSG00000129924.1	0.328046	0.410945	0	0	0	0.688429	2.248043
ENSMUSG00000129925.1	0.059628	0	0	0.052887	0	0.042582	0.078095
ENSMUSG00000129926.1	0	0	0	0.50165	0.789031	0	0
ENSMUSG00000129927.1	0.972372	1.204712	0.829009	0.815911	0	0.764109	0
ENSMUSG00000129928.1	0	2.510443	0.791511	2.12502	0	0	2.744479
ENSMUSG00000129929.1	0.37091	0	0.314995	0	0	0	0.174472
ENSMUSG00000129930.1	0	0.695863	0.168344	0	0.324681	0.125038	0.336839
ENSMUSG00000129931.1	0.229153	0.283551	0.242978	0.245241	0.228853	0.080305	0.30542
ENSMUSG00000129932.1	0	0	0	0	0	0	0
ENSMUSG00000129933.1	0	0.700914	0.455276	0	0.476653	0	0.518968
ENSMUSG00000129934.1	28.650166	24.494362	37.297479	12.669889	16.152433	20.940092	63.896307
ENSMUSG00000129935.1	0.097223	0.684809	0.203715	0.173865	0.242376	0.04656	0.478219
ENSMUSG00000129936.1	1.375603	0.43991	0.594052	0.223462	2.257931	0.401886	0.956499
ENSMUSG00000129937.1	0.705067	0	0	0	0	0	1.078794
ENSMUSG00000129938.1	0.538729	0.190854	0.572971	1.285351	1.081538	0.652878	0.510585
ENSMUSG00000129939.1	0.433572	1.450078	0.578048	0.244935	0	0.680344	1.509202
ENSMUSG00000129940.1	0	0	0	0	1.306688	0	2.282365
ENSMUSG00000129941.1	0	0	0	0	0	0	0.462703
ENSMUSG00000129942.1	0.136731	0	0.563036	0	0.351482	0.475067	1.215467
ENSMUSG00000129943.1	1.030004	1.789047	0.832644	0.958447	0.524348	0.539701	2.305673
ENSMUSG00000129944.1	0	0	0.565622	0.388089	0.232906	0.484636	0.314171
ENSMUSG00000129945.1	1.190659	0.583993	3.753106	0	0.659215	0.639949	1.248843
ENSMUSG00000129946.1	1.994876	0	2.373359	0	0	0	2.078321
ENSMUSG00000129947.1	0.864033	0.32095	0.436823	0	0	0.364895	0.54237
ENSMUSG00000129948.1	0	0.186616	0.951263	0	0.771958	0.476012	0.185554
ENSMUSG00000129949.1	0.406904	0.490756	1.258317	0.188505	0.660259	0.572019	0.439707
ENSMUSG00000129950.1	0	0	0.625085	0.205611	0	0.124167	0.231207
ENSMUSG00000129951.1	0.198853	0	0	0	0.898288	0.205583	0.92613
ENSMUSG00000129952.1	1.970918	0.87749	2.270291	0.507066	0.60631	1.717167	2.7699
ENSMUSG00000129953.1	1.140792	2.434875	3.919262	1.711267	7.003343	0.471869	2.373797
ENSMUSG00000129954.1	1.578212	0.371419	0	0	0	0	1.22548
ENSMUSG00000129955.1	2.933703	0	2.278588	6.993223	0	0	1.799897
ENSMUSG00000129956.1	0.792888	0.406317	0	0.272938	1.257486	0.344774	1.173111
ENSMUSG00000129957.1	1.826318	0	0	0	0	0	1.912785
ENSMUSG00000129958.1	0	0	0	0	0	0	0
ENSMUSG00000129959.1	59.914418	48.42492	59.327414	35.830883	26.422363	42.987751	111.255023
ENSMUSG00000129960.1	1.216777	1.148502	2.782093	0.332183	0.554826	0.420815	3.495552
ENSMUSG00000129961.1	0.462629	0.131547	0.177445	0.133131	0.222798	0.171024	0.252623
ENSMUSG00000129962.1	0	0	0	0	0	0	0.899948
ENSMUSG00000129963.1	0.367519	0.739705	0.073367	1.157221	0.531594	0.306128	0.393817
ENSMUSG00000129964.1	0.546406	0	0.988103	1.631725	0	0.293653	1.153216
ENSMUSG00000129965.1	0.504607	1.172467	0.70641	0.132137	0	0.517189	0.61038
ENSMUSG00000129966.1	0	0	0.205419	0	0.126002	0.122526	0.22783
ENSMUSG00000129967.1	0	0	0	0	0.066907	0.038696	0.229359
ENSMUSG00000129968.1	0.585793	0.491578	0.621972	0.29843	0	0.059891	0.567389
ENSMUSG00000129969.1	1.175545	0.561481	1.345388	0.335175	0.832363	0.704502	0.742041
ENSMUSG00000129970.1	0.228158	0.936491	0.587889	0	0.844228	0.235934	1.078999
ENSMUSG00000129971.1	0.59497	0	1.185065	0	0.716269	0.205067	0.55399
ENSMUSG00000129972.1	0.072274	0.046748	0	0	0.052184	0.18636	0.054752
ENSMUSG00000129973.1	0	0	0	0	0	0	0.380557
ENSMUSG00000129974.1	0.691576	0	0.533819	0.170174	0.353598	0.107702	0.583684
ENSMUSG00000129975.1	0	0	0	0	0	0	0
ENSMUSG00000129976.1	0	0	0	0	0.763788	0	0.786325
ENSMUSG00000129977.1	0	0.152551	0	0	0.17172	0.099298	0.532778
ENSMUSG00000129978.1	1.338821	0	0.59641	0	1.469308	0.714289	0
ENSMUSG00000129979.1	0.639498	0.477019	0	0	1.242924	0	0.139389
ENSMUSG00000129980.1	1.112729	0.293057	1.889967	0	0	0.191976	0.170839
ENSMUSG00000129981.1	0	0.687605	0	0	0	0.075112	0.267928
ENSMUSG00000129982.1	0.610593	0	1.060437	0	0.187684	0.10696	1.913
ENSMUSG00000129983.1	14.432304	4.468382	9.725459	9.86181	7.321422	6.380666	23.657432
ENSMUSG00000129984.1	3.610685	2.732896	1.67835	1.267095	1.411474	1.302716	3.063232
ENSMUSG00000129985.1	0.129587	0.414244	0.211355	0	0.187228	0.082493	0.146451
ENSMUSG00000129986.1	0.553938	0.385809	0.345744	0.566516	0.193498	0.429168	0.165807
ENSMUSG00000129987.1	0.177867	0	0.122199	0.055834	0.162982	0.176623	0.456914
ENSMUSG00000129988.1	14.20786	23.533277	6.219643	15.650366	1.989145	2.299183	21.899696
ENSMUSG00000129989.1	1.884285	1.081089	2.627926	1.465063	1.31774	0.942445	1.847934
ENSMUSG00000129990.1	6.146733	0	1.535016	0	0.839629	0.389177	2.634196
ENSMUSG00000129991.1	0.164599	0	0	0	0	0.08404	0.149014
ENSMUSG00000129992.1	2.903945	1.652385	2.793805	1.31988	1.535362	1.192575	4.089043
ENSMUSG00000129993.1	1.765746	1.884025	2.645764	2.075822	0.651415	0.388882	0.511682
ENSMUSG00000129994.1	1.268785	0	0	0	0	0	0
ENSMUSG00000129995.1	0.14801	0	0	0	0	0	0.132569
ENSMUSG00000129996.1	3.141702	0	2.477979	1.053544	0	0.624622	2.344665
ENSMUSG00000129997.1	0.475479	0.328657	0.487575	0.115991	0.094564	0.177795	0.408767
ENSMUSG00000129998.1	2.52556	0.734898	1.769809	2.03528	0.902969	1.122012	1.42936
ENSMUSG00000129999.1	0.257947	0	0	0	0	0	0
ENSMUSG00000130000.1	0	0	0.383086	0	0	0	0
ENSMUSG00000130001.1	0.852073	0.390828	0.342666	0.602409	0.109972	0.059968	0.37028
ENSMUSG00000130002.1	0.683655	0.727241	2.86109	0.105249	0	1.023755	0.243093
ENSMUSG00000130003.1	0.222586	0.030773	0.413629	0.091828	0.135546	0.185105	0.378839
ENSMUSG00000130004.1	0.111624	0.249557	0.542426	0	0.093991	0.432434	0.974109
ENSMUSG00000130005.1	0	0.215315	0.747783	0	0	0	0.232974
ENSMUSG00000130006.1	0.508639	0.383883	0.625593	0.121491	1.127373	0.633035	0.649346
ENSMUSG00000130007.1	25.285697	22.563858	33.977289	14.025515	14.302067	15.915364	50.354121
ENSMUSG00000130008.1	0	0	0	0	0	0	0
ENSMUSG00000130009.1	0	0	0.296324	0.41675	0.771478	0.271244	0.801211
ENSMUSG00000130010.1	0.510403	0.448931	0.246498	0	0.255725	0.398743	0.393637
ENSMUSG00000130011.1	0.123783	0	0.0479	0.17539	0	0.058478	0
ENSMUSG00000130012.1	0	0.18225	0.192093	0.184843	0.410218	0.451261	3.160026
ENSMUSG00000130013.1	1.175901	1.007533	3.9949	0.084048	1.527051	2.008506	4.399673
ENSMUSG00000130014.1	1.05686	0.699915	0.5425	1.520221	1.804836	0.326392	1.404338
ENSMUSG00000130016.1	0.611527	0.071921	0.574117	0.310594	0.337873	0.297399	0.631838
ENSMUSG00000130017.1	0.301976	0.0829	0.157457	0.083627	0.060534	0.159734	0.420828
ENSMUSG00000130018.1	0.161931	0.483366	0.128146	0.236881	0.324265	0.288156	1.331394
ENSMUSG00000130019.1	0.956303	1.053311	0.062944	0.489237	0.54857	0.450844	0.269623
ENSMUSG00000130020.1	1.155342	0.847061	0.479569	0.279997	0.131271	0.154103	1.498613
ENSMUSG00000130021.1	0.468223	0	0.520693	0	0.135447	0	0
ENSMUSG00000130022.1	5.334274	3.505119	3.662841	1.390412	1.855095	1.05802	7.21868
ENSMUSG00000130023.1	0.234784	0.081209	1.058098	0.533916	0.657031	0.234305	0.77821
ENSMUSG00000130024.1	0.953681	0.418363	0.766159	0.125647	0.46305	0.241887	0.352289
ENSMUSG00000130025.1	0.950574	1.027718	1.691641	0.846617	1.14564	0.557278	2.19753
ENSMUSG00000130026.1	0	0	0	0	0	0	0
ENSMUSG00000130027.1	2.332798	0.37386	2.754134	2.093251	4.35337	0.493316	2.315292
ENSMUSG00000130028.1	0.655542	0.228001	0.552504	0.11546	0	0.228824	0.137897
ENSMUSG00000130029.1	1.111027	0	0.332892	0.348318	1.162362	0	1.522228
ENSMUSG00000130030.1	1.758131	0.255801	0.55595	0.259289	0	0.498795	1.151732
ENSMUSG00000130031.1	0	0.373402	0.41163	0.235993	0	0.182384	0.327926
ENSMUSG00000130032.1	0.899554	0.328457	1.079399	0.359799	0.940202	0.470972	0.923409
ENSMUSG00000130033.1	0.272966	0	0.475483	0	0	0	0.79611
ENSMUSG00000130034.1	1.25281	3.845038	3.678316	4.274853	4.950208	2.871328	5.83643
ENSMUSG00000130035.1	0.909793	0.208013	0.377663	0.279382	2.095311	0.390237	0.052747
ENSMUSG00000130036.1	0.461524	0.190496	0.79161	0	0	0.474102	0.437396
ENSMUSG00000130037.1	0.280494	0.484148	1.470925	0.246269	0	0.436397	1.097412
ENSMUSG00000130038.1	0.084276	0	0.468222	0	0.069051	0.07978	0.208641
ENSMUSG00000130039.1	0.337233	0.126162	0	0	0	0.159224	0.128783
ENSMUSG00000130040.1	1.140008	0.494991	1.245355	0.233865	0.717008	1.163359	1.223283
ENSMUSG00000130041.1	0.394206	0.895423	0.707799	1.946074	0.556985	0.26289	0.640871
ENSMUSG00000130042.1	0.224928	0	0	0	0	0	0
ENSMUSG00000130043.1	0.491232	0	0.907383	0	0.894811	0.144885	1.901344
ENSMUSG00000130044.1	0.119146	0	0.485316	0.090567	0.302583	0.116234	0.209205
ENSMUSG00000130045.1	0	0	0	0.223462	0	0	1.002021
ENSMUSG00000130046.1	0	0	0	0	0	0.775706	0
ENSMUSG00000130047.1	0	0.891327	0.455463	0	0	0.151873	0.507296
ENSMUSG00000130049.1	2.066551	0.311868	0	0	1.055371	0	1.048475
ENSMUSG00000130050.1	0.148434	0	0.116697	0.214958	0	0.037681	0
ENSMUSG00000130051.1	0.423078	0	0	0	0.911592	0	0
ENSMUSG00000130052.1	0.097702	1.078494	2.429875	1.092526	0.487386	0.373849	4.210626
ENSMUSG00000130053.1	0.455979	0.420087	1.729733	0.944431	0.862872	0.297556	0.6302
ENSMUSG00000130054.1	0.323591	0.28811	0	0	0	0.170626	1.297945
ENSMUSG00000130055.1	1.296133	0.698345	1.032427	0	0.141985	0.491605	1.399947
ENSMUSG00000130057.1	21.500582	15.218317	17.694099	10.611806	12.595073	8.954338	31.26822
ENSMUSG00000130058.1	4.395918	2.129523	2.778303	2.345122	1.353711	1.853948	5.286585
ENSMUSG00000130059.1	1.371109	0.463142	1.376609	0.292579	0.314517	0.482225	4.040142
ENSMUSG00000130060.1	1.216615	1.039281	0.629524	0.824816	0.394656	0	0.46358
ENSMUSG00000130061.1	0.25893	0.588057	0.150838	0.092179	0	0.322523	0.290662
ENSMUSG00000130062.1	0.522419	1.591073	0.448465	0	0.110353	0.258862	0.460546
ENSMUSG00000130063.1	0.271685	0	0.335468	0.104497	0	0.269485	0.362037
ENSMUSG00000130064.1	1.664744	0.445609	3.331609	0.180748	1.789981	0.811852	2.184293
ENSMUSG00000130065.1	0	0.096673	0.105815	0	0	0	0.113223
ENSMUSG00000130066.1	4.975836	2.581023	4.57704	10.101614	3.424246	1.459113	14.30401
ENSMUSG00000130067.1	3.498368	3.02884	3.010129	2.27249	2.018063	2.068239	5.180753
ENSMUSG00000130068.1	1.848577	0.950759	1.173594	0.756808	0.36912	0.96081	3.573309
ENSMUSG00000130069.1	1.159452	0.490619	1.896943	0.549798	0.919956	0.071366	0.957618
ENSMUSG00000130070.1	1.308966	0	0	0	0.595644	0.138115	0.825043
ENSMUSG00000130071.1	0	0	0.386048	0	0	0	0.962008
ENSMUSG00000130072.1	0.199605	1.35964	0.55275	0.186144	0.66245	0.120998	0.313181
ENSMUSG00000130074.1	0	0.495619	1.208652	0.395619	0	0.519784	0.437234
ENSMUSG00000130075.1	1.293333	0	1.920416	1.590446	1.475168	0.509715	1.453034
ENSMUSG00000130076.1	0.152676	0	0.381175	0	0.396705	0	1.508764
ENSMUSG00000130077.1	0.200671	0.237976	0.573077	0.244398	0.159527	0.220999	0.891944
ENSMUSG00000130078.1	0.85712	2.044809	6.931107	3.606036	1.401804	2.482171	8.60258
ENSMUSG00000130079.1	0	0	1.107187	0.258928	0.28787	0	0.298912
ENSMUSG00000130080.1	0	0	1.798809	1.971937	0	1.592512	1.57326
ENSMUSG00000130081.1	0	0	0	0	0.180251	0	0.557399
ENSMUSG00000130082.1	0.407611	0.071023	0.505633	0.177093	0.235199	0.313553	0.332774
ENSMUSG00000130083.1	1.114039	0	0.942696	0.184167	0.072776	0.848221	0.392355
ENSMUSG00000130084.1	0.898615	1.928807	0.579765	1.794386	0.619784	0.350312	2.11996
ENSMUSG00000130085.1	0.334043	0.358854	0.562308	0	0.489602	0.0373	1.091994
ENSMUSG00000130086.1	0	0	0.197997	0	0.102865	0	0.213365
ENSMUSG00000130087.1	0.835293	0.463909	0.42086	0.078381	0.611577	1.708145	0.996136
ENSMUSG00000130088.1	1.395849	0.545453	0.818122	0.414156	0	0.354648	0.798538
ENSMUSG00000130089.1	0.108982	0	0.264352	0	0	0.052647	0.09488
ENSMUSG00000130090.1	0	0	1.54612	0	0	0	0.91536
ENSMUSG00000130091.1	0	0.101196	0	0	0.342418	0.174075	0.554397
ENSMUSG00000130092.1	4.295848	1.232834	0	0.130983	0	0.917905	5.558343
ENSMUSG00000130093.1	0.366646	0.664688	0.552275	0	0	0	0.341121
ENSMUSG00000130094.1	0.563375	0.252136	0.091326	0.085181	0	0.054615	0.19683
ENSMUSG00000130095.1	0	0.725689	0.69694	0.368562	0	0	0
ENSMUSG00000130096.1	6.604242	3.413875	9.353911	4.342389	5.05824	3.819783	15.75577
ENSMUSG00000130097.1	0.316663	0	0	0.571128	0	0	0.316517
ENSMUSG00000130098.1	0	0	0.90659	0.188056	0.418727	0.362279	0.760108
ENSMUSG00000130099.1	0	0	0.346681	0.993176	0	0.524403	1.136523
ENSMUSG00000130101.1	0.99119	0.290201	0.960865	0.252662	0.824256	0.356376	1.697034
ENSMUSG00000130102.1	0	0	0	0	0	0	0
ENSMUSG00000130103.1	0	0.654456	0.961408	0	1.107809	0.568092	3.283304
ENSMUSG00000130104.1	0.089653	0	0	0.130475	0	0	0.150608
ENSMUSG00000130105.1	0.130273	0.844137	0.455572	0.371283	0.41274	0.33829	1.245677
ENSMUSG00000130106.1	1.064586	0.246376	0.342942	0.346281	0.697064	0.184518	0.28273
ENSMUSG00000130107.1	0.785245	0	0.21632	0.026516	0.109749	0.341304	0.70086
ENSMUSG00000130108.1	0.263642	0.897755	0.865985	0.606643	0.787774	0.846546	1.050764
ENSMUSG00000130109.1	0.364857	0.157019	0.515497	0	0.070524	0.068806	0.122594
ENSMUSG00000130110.1	0	0.453338	0	0	0	0	0
ENSMUSG00000130111.1	1.531114	0.81646	1.781539	0.849847	0.802128	0.575077	2.48587
ENSMUSG00000130113.1	3.823883	1.612257	4.013692	0.701229	1.474233	2.516804	2.520946
ENSMUSG00000130114.1	0	0	0.114357	0.031039	0	0.023313	0.037084
ENSMUSG00000130115.1	2.719375	0.739974	3.936	0.752733	0.320838	1.407165	6.187935
ENSMUSG00000130116.1	0	0	0.422885	0	1.024784	0.746757	3.932872
ENSMUSG00000130117.1	0.813419	0.825995	1.334129	1.391061	1.226084	0.183821	0.675722
ENSMUSG00000130118.1	0.133542	0.202393	0	0	0	0.132147	0.355243
ENSMUSG00000130119.1	3.434298	4.726349	4.541209	9.1364	5.887027	1.394304	4.320106
ENSMUSG00000130120.1	2.829668	1.736255	4.008703	0.539478	1.558726	0.856116	5.648157
ENSMUSG00000130121.1	1.357648	0	0.65892	0.386915	0.429665	0.43019	0.648094
ENSMUSG00000130122.1	0.261737	0.252747	0.684023	0.767916	0.569137	0.416317	1.010383
ENSMUSG00000130123.1	0.337698	0.078996	0.475777	0	0	0.212936	0.370115
ENSMUSG00000130124.1	2.537101	1.054025	1.370567	1.593972	0.497591	0.560828	1.317957
ENSMUSG00000130125.1	2.777299	1.951038	3.348192	0.744403	2.84105	0.987005	2.142277
ENSMUSG00000130126.1	1.739134	0.556853	1.510934	0.420951	0.638269	0.687613	1.721714
ENSMUSG00000130127.1	4.609973	4.53628	4.320178	1.674518	2.603521	1.427776	8.387246
ENSMUSG00000130128.1	0.145219	0.444277	0.601345	0	0.125206	0.072683	1.168671
ENSMUSG00000130130.1	0	1.468122	0.579309	0.37236	0	0.700623	0
ENSMUSG00000130131.1	0.361869	0.570202	0.495727	0.188211	0	0	0.438996
ENSMUSG00000130132.1	0.581979	1.219176	0.662312	0.529685	0.688302	0.33971	0.917643
ENSMUSG00000130133.1	1.412867	0.782013	1.010441	0	1.102756	0.603478	0
ENSMUSG00000130134.1	0.523474	0.569018	0.9514	0.077489	0.067326	0.433124	0.731711
ENSMUSG00000130135.1	0	0.370153	0	0.150057	0	0	0.17344
ENSMUSG00000130136.1	1.620585	0	0.46991	0	0	0.27939	1.04825
ENSMUSG00000130137.1	1.477929	1.017799	0.743629	0	0.572841	0.302523	0.589744
ENSMUSG00000130138.1	0.26483	0.224765	0	0	0	0.273237	0.697957
ENSMUSG00000130139.1	0.429303	0.370688	0.355984	0	0.278286	0.399536	0.950219
ENSMUSG00000130140.1	0	0	0	0	0	0	0
ENSMUSG00000130141.1	1.265704	1.22733	1.309089	1.043006	0.94958	1.085748	2.800852
ENSMUSG00000130142.1	0.137845	0.049172	0.145594	0.247188	0.220099	0.173464	0.57051
ENSMUSG00000130143.1	2.653817	1.649267	1.624962	2.476793	2.148159	1.04796	1.975902
ENSMUSG00000130144.1	0.369777	0.765647	1.381141	0.655677	0.705379	0.318907	0.928032
ENSMUSG00000130145.1	0.708771	0	0.444486	0	0.154296	0.455795	0.320485
ENSMUSG00000130146.1	0.280507	0	0.301722	0.11804	0.087232	0.079596	0.41494
ENSMUSG00000130148.1	0.779397	0	0.244338	0.585748	0.192251	0.768496	1.162818
ENSMUSG00000130149.1	7.247062	4.338538	8.265692	3.132918	3.075334	3.878457	12.998638
ENSMUSG00000130150.1	1.747201	0.6818	1.473963	0	1.073707	1.079629	1.11545
ENSMUSG00000130151.1	0.383835	0.188394	0.410969	0	0	0.227839	0
ENSMUSG00000130152.1	0.648711	0.538158	0.251503	0.845207	0.247439	0.293523	0.34119
ENSMUSG00000130153.1	0.729718	0.645745	0.256677	0.771068	0.132366	0.268056	1.374989
ENSMUSG00000130154.1	0.317127	1.018883	0.170569	0.158877	0	0.101838	0.275336
ENSMUSG00000130155.1	1.087615	0	0.62599	0	0	0.026225	1.144619
ENSMUSG00000130156.1	0	0.228629	0	0	1.550016	0.831811	0.259937
ENSMUSG00000130157.1	0.516918	0.134013	0.145065	0.135686	0	0.088603	0.31344
ENSMUSG00000130158.1	0	1.191184	2.209892	0	0.280601	0.057989	1.061947
ENSMUSG00000130159.1	0	0	0.46649	0	0	0.253809	2.356793
ENSMUSG00000130160.1	0.790268	0.227728	1.039085	0.129565	0.675649	0.132596	0.899331
ENSMUSG00000130161.1	0.083789	0	0.332352	0.061495	0	0	0
ENSMUSG00000130162.1	8.248789	2.831296	4.756103	3.363252	3.738844	1.379423	8.238883
ENSMUSG00000130163.1	1.414769	0.162508	0.889908	0.602177	0.164013	0.37993	1.375088
ENSMUSG00000130164.1	15.284766	11.02359	13.040575	6.273835	6.23627	6.567235	21.590824
ENSMUSG00000130165.1	0	0.056215	0.184452	0.283665	0.253244	0.367153	0.3291
ENSMUSG00000130166.1	0.768417	0.432443	1.550273	0	0.244224	0	0.246449
ENSMUSG00000130167.1	0.165045	0.383511	2.0511	0.22036	0	0.590134	0.597824
ENSMUSG00000130168.1	0	0	0.700157	0.226227	0	0.070416	0.627916
ENSMUSG00000130169.1	0	0	0.2239	0.138545	0	0	0.160266
ENSMUSG00000130170.1	0.837343	0	0	0	0	0.223209	0.87403
ENSMUSG00000130171.1	0	0.164709	0	0	0	0.267527	0
ENSMUSG00000130172.1	0.106271	0.157673	0.60036	0	0.178157	0.153646	1.66166
ENSMUSG00000130173.1	0.348215	0.748705	0.582191	0	0.181196	0	0.536627
ENSMUSG00000130174.1	0	0.174537	0.184755	0	0.392994	0.559672	0.404306
ENSMUSG00000130175.1	12.084694	10.128174	15.175627	6.094521	8.882316	7.13831	22.419454
ENSMUSG00000130176.1	0.920837	0.358481	0.678757	0.419712	0.972404	0.056236	1.559246
