Geneid	male_24m_2	male_24m_1	male_3m_5	male_24m_7	male_3m_6	male_3m_3	male_24m_4
ENSMUSG00000114474	32	14	50	9	5	28	34
ENSMUSG00000021662	71	133	154	77	128	105	154
ENSMUSG00000124225	0	0	3	0	1	2	0
ENSMUSG00000124182	15	0	2	5	10	0	2
ENSMUSG00000041747	292	460	568	924	633	150	369
ENSMUSG00000021661	86	255	195	245	235	85	182
ENSMUSG00000121890	14	2	6	2	3	2	10
ENSMUSG00000096330	0	0	0	0	1	0	0
ENSMUSG00000021660	474	1073	808	1969	1663	289	759
ENSMUSG00000048603	42	48	48	48	61	59	81
ENSMUSG00000078302	26	81	22	4	46	6	32
ENSMUSG00000125366	0	1	4	0	2	0	3
ENSMUSG00000098113	7	6	3	2	1	8	12
ENSMUSG00000099446	12	5	13	1	6	15	0
ENSMUSG00000143694	8	6	4	0	0	0	4
ENSMUSG00000100416	8	0	1	0	0	0	0
ENSMUSG00000092116	0	0	3	1	2	0	6
ENSMUSG00000134864	3	0	0	0	0	8	1
ENSMUSG00000104430	0	0	4	0	4	5	0
ENSMUSG00000120268	27	15	41	21	6	19	18
ENSMUSG00000143885	1	0	7	4	1	4	0
ENSMUSG00000140620	6	19	18	2	4	19	9
ENSMUSG00000114912	0	6	1	1	1	9	10
ENSMUSG00002075340	0	0	11	2	1	2	3
ENSMUSG00000123020	4	1	30	5	8	16	16
ENSMUSG00000114521	6	3	9	9	5	14	14
ENSMUSG00000114733	19	2	10	4	2	3	7
ENSMUSG00000046082	5	12	17	16	5	10	27
ENSMUSG00000122857	0	4	11	2	4	3	1
ENSMUSG00000127273	1	5	4	1	2	2	3
ENSMUSG00000142761	0	1	1	0	4	3	5
ENSMUSG00000052485	5	10	11	2	14	2	11
ENSMUSG00000114689	2	1	7	8	7	0	4
ENSMUSG00000041685	708	1233	1278	2541	2396	490	1407
ENSMUSG00000114612	14	6	22	14	14	3	18
ENSMUSG00000131457	3	6	5	14	10	4	10
ENSMUSG00000114598	70	68	56	120	114	66	90
ENSMUSG00000114458	2	10	8	6	5	3	9
ENSMUSG00000126856	8	19	13	14	15	6	10
ENSMUSG00000114719	0	0	0	0	3	1	1
ENSMUSG00000009470	647	1370	1231	2131	1844	481	1237
ENSMUSG00000062461	8	9	15	18	19	6	16
ENSMUSG00000136931	13	0	4	4	1	8	7
ENSMUSG00000114569	7	6	11	2	4	36	22
ENSMUSG00000114203	14	19	37	19	9	17	21
ENSMUSG00000114873	0	4	0	1	0	0	1
ENSMUSG00000045022	4	9	2	0	2	6	4
ENSMUSG00000126291	0	8	0	4	0	1	3
ENSMUSG00000114414	3	7	9	4	7	18	6
ENSMUSG00000139345	16	3	26	4	24	9	18
ENSMUSG00000114283	2	0	5	0	12	5	5
ENSMUSG00002075116	0	0	0	0	0	2	2
ENSMUSG00000100410	17	20	31	21	12	37	60
ENSMUSG00000139434	6	0	10	0	9	2	5
ENSMUSG00000097848	25	34	66	37	53	17	53
ENSMUSG00000128356	1	0	0	0	2	5	5
ENSMUSG00000137693	1	0	7	0	0	2	2
ENSMUSG00000137905	30	13	42	13	3	19	25
ENSMUSG00000050919	75	92	81	176	191	52	101
ENSMUSG00000021650	129	263	356	717	493	109	227
ENSMUSG00000041632	132	209	207	382	285	77	197
ENSMUSG00000097828	29	22	73	23	85	47	48
ENSMUSG00000052727	433	1362	538	714	1185	258	1034
ENSMUSG00000114282	37	30	32	37	72	44	65
ENSMUSG00000097027	25	28	45	17	12	14	35
ENSMUSG00000139624	0	0	0	1	1	1	0
ENSMUSG00000114578	2	0	0	0	0	0	2
ENSMUSG00000141758	0	0	0	0	0	4	0
ENSMUSG00000140207	3	2	0	0	1	0	1
ENSMUSG00000103545	0	0	0	0	0	0	0
ENSMUSG00000142198	8	2	1	0	0	2	0
ENSMUSG00000077673	5	0	6	3	1	2	1
ENSMUSG00000143265	15	20	23	0	6	18	23
ENSMUSG00000143302	0	0	0	0	0	0	0
ENSMUSG00000120811	10	10	5	7	0	4	25
ENSMUSG00000021647	0	4	0	0	3	2	1
ENSMUSG00000021646	90	244	210	436	242	50	261
ENSMUSG00000123651	1	3	4	12	4	1	14
ENSMUSG00000049658	259	537	602	828	721	339	659
ENSMUSG00000097022	8	1	17	0	3	16	8
ENSMUSG00000021643	28	57	34	27	36	43	35
ENSMUSG00000021645	149	265	209	551	344	129	184
ENSMUSG00000078945	230	333	411	717	522	104	351
ENSMUSG00000113292	4	10	11	1	8	9	14
ENSMUSG00000131050	8	16	28	19	4	24	20
ENSMUSG00000071203	133	261	176	446	269	95	176
ENSMUSG00000120924	9	24	3	20	11	2	6
ENSMUSG00000114576	8	0	4	15	10	4	11
ENSMUSG00000132809	0	2	1	1	2	2	8
ENSMUSG00000078942	156	138	164	301	232	99	173
ENSMUSG00000082956	22	25	28	13	14	23	61
ENSMUSG00000112978	2	1	9	0	0	2	5
ENSMUSG00000021640	47	23	96	65	57	40	111
ENSMUSG00000051723	5	3	5	0	2	1	4
ENSMUSG00000021639	171	266	324	483	404	123	248
ENSMUSG00000113596	8	6	9	11	4	6	13
ENSMUSG00000021638	24	52	54	22	22	49	37
ENSMUSG00000132744	0	0	18	0	0	4	10
ENSMUSG00000114360	1	0	1	0	3	0	5
ENSMUSG00000114332	2	6	0	0	0	0	7
ENSMUSG00000132705	46	131	79	215	105	20	115
ENSMUSG00000021636	57	64	46	69	72	41	72
ENSMUSG00000065678	0	0	4	0	0	0	3
ENSMUSG00000132785	6	0	4	4	10	9	4
ENSMUSG00000021635	200	377	421	624	654	201	339
ENSMUSG00000078941	85	199	176	386	321	75	200
ENSMUSG00000052293	16	17	14	27	32	5	12
ENSMUSG00000048924	150	399	366	610	526	58	308
ENSMUSG00000069089	152	440	465	710	619	193	415
ENSMUSG00000132895	0	0	3	0	0	0	6
ENSMUSG00000061474	76	204	210	391	272	110	223
ENSMUSG00000132827	8	12	16	8	17	8	7
ENSMUSG00000132861	2	8	7	5	2	5	9
ENSMUSG00000045273	44	151	168	201	158	90	96
ENSMUSG00000085340	0	3	9	0	7	0	3
ENSMUSG00000041431	721	1820	3194	5210	4270	606	1833
ENSMUSG00000021629	554	1207	1465	2529	2176	392	1026
ENSMUSG00000140962	4	12	4	3	4	5	9
ENSMUSG00000100596	74	75	90	49	26	88	104
ENSMUSG00000122038	14	0	27	1	14	6	17
ENSMUSG00000104450	4	1	10	0	2	14	1
ENSMUSG00000114738	9	5	15	8	3	7	9
ENSMUSG00000122076	6	0	4	0	0	7	2
ENSMUSG00000114759	27	85	85	163	87	10	51
ENSMUSG00000143402	1	0	4	0	0	0	4
ENSMUSG00000125431	34	21	61	17	21	40	51
ENSMUSG00000098005	2	0	8	1	3	4	0
ENSMUSG00000096722	5	13	36	16	2	9	29
ENSMUSG00000114590	30	24	45	15	33	53	40
ENSMUSG00000134757	22	29	57	21	28	33	52
ENSMUSG00000100733	45	83	138	30	74	95	144
ENSMUSG00000114295	9	3	7	4	4	11	18
ENSMUSG00000134839	27	25	61	14	27	22	77
ENSMUSG00000103437	6	3	9	1	1	4	4
ENSMUSG00000114400	45	36	88	59	56	70	97
ENSMUSG00000134210	6	4	11	7	3	9	8
ENSMUSG00000114652	12	16	7	6	16	21	14
ENSMUSG00000114700	5	2	7	4	3	14	14
ENSMUSG00000099774	6	0	2	0	3	0	4
ENSMUSG00000134253	4	12	8	0	0	10	5
ENSMUSG00000041417	651	1724	1463	2199	2166	564	1259
ENSMUSG00000104214	7	29	56	13	20	20	22
ENSMUSG00000102635	6	10	6	4	4	0	7
ENSMUSG00000132680	15	10	14	3	2	3	28
ENSMUSG00000136519	1	0	3	2	3	1	14
ENSMUSG00000138347	22	16	18	2	3	3	24
ENSMUSG00000114223	6	2	18	4	7	17	20
ENSMUSG00000114762	0	0	1	3	1	7	8
ENSMUSG00000139256	4	5	22	1	1	4	8
ENSMUSG00000114717	8	8	37	2	2	3	39
ENSMUSG00000122893	36	16	31	19	25	47	68
ENSMUSG00000120871	7	27	28	13	11	40	45
ENSMUSG00000102542	2	12	3	3	2	11	15
ENSMUSG00000142495	2	1	7	1	1	2	1
ENSMUSG00002076822	0	0	0	0	0	0	1
ENSMUSG00000131077	44	25	47	8	6	19	59
ENSMUSG00000123511	7	5	32	8	9	18	23
ENSMUSG00000120208	29	58	51	17	34	40	78
ENSMUSG00000114444	12	3	20	4	6	21	10
ENSMUSG00000124024	8	0	4	0	0	3	7
ENSMUSG00000126700	21	20	46	20	6	20	14
ENSMUSG00000114846	46	61	118	21	19	86	80
ENSMUSG00000114730	10	0	26	0	4	10	27
ENSMUSG00000122079	2	0	2	6	3	0	8
ENSMUSG00000126772	3	2	3	0	5	2	13
ENSMUSG00000021624	138	106	219	421	176	104	165
ENSMUSG00000034751	410	597	757	870	870	489	786
ENSMUSG00000091906	17	31	36	12	24	21	32
ENSMUSG00000131722	21	8	15	2	11	7	19
ENSMUSG00000135682	2	5	14	6	10	7	7
ENSMUSG00000121654	22	14	56	20	18	40	60
ENSMUSG00000091577	0	0	0	0	0	0	0
ENSMUSG00000135712	0	10	12	1	3	1	12
ENSMUSG00000135789	0	0	0	0	0	4	0
ENSMUSG00000135747	7	0	6	1	5	6	2
ENSMUSG00000047643	8	25	49	19	49	14	15
ENSMUSG00002075671	0	2	1	0	0	0	1
ENSMUSG00000095940	0	0	4	0	6	7	4
ENSMUSG00002076400	5	0	3	0	6	0	12
ENSMUSG00000138133	19	11	81	19	14	19	45
ENSMUSG00000125040	10	3	18	0	5	13	17
ENSMUSG00000125084	7	3	14	2	5	6	16
ENSMUSG00000114206	32	21	80	13	24	32	67
ENSMUSG00000133422	13	29	29	0	18	19	33
ENSMUSG00000119233	1	0	0	0	2	0	0
ENSMUSG00000133448	4	0	12	0	3	5	6
ENSMUSG00000032621	408	747	772	1471	1020	430	826
ENSMUSG00000120696	24	14	25	23	14	23	29
ENSMUSG00000143334	13	9	29	7	19	19	33
ENSMUSG00000021709	553	1161	1029	2010	1635	519	918
ENSMUSG00000129181	13	16	11	38	14	2	20
ENSMUSG00000114276	4	4	3	11	1	4	30
ENSMUSG00000114637	14	7	19	7	21	19	22
ENSMUSG00000124165	2	5	1	0	10	11	3
ENSMUSG00000021710	165	336	333	595	462	155	317
ENSMUSG00000042743	32	78	59	43	44	35	92
ENSMUSG00000021711	229	513	488	937	962	127	484
ENSMUSG00000118537	17	56	78	79	71	21	36
ENSMUSG00000021712	228	477	557	812	642	204	562
ENSMUSG00000021713	85	224	184	349	269	116	250
ENSMUSG00000021714	102	231	238	435	395	195	237
ENSMUSG00000131729	0	0	0	0	0	0	2
ENSMUSG00000131763	1	0	0	0	0	1	0
ENSMUSG00000046169	129	255	201	146	160	185	234
ENSMUSG00000127906	10	10	4	5	0	3	3
ENSMUSG00000127470	9	1	3	2	3	6	12
ENSMUSG00000128130	5	3	0	9	2	12	21
ENSMUSG00000124243	17	13	13	12	22	34	28
ENSMUSG00000128246	2	13	12	0	8	4	5
ENSMUSG00000120566	65	26	99	56	69	56	82
ENSMUSG00000126193	28	17	60	15	39	23	25
ENSMUSG00000021715	99	307	196	327	243	120	152
ENSMUSG00000084860	22	24	47	12	19	48	48
ENSMUSG00000021716	55	135	52	148	160	53	97
ENSMUSG00000042655	9	6	25	11	27	16	11
ENSMUSG00000127328	9	6	16	7	3	15	7
ENSMUSG00000114326	0	3	10	3	1	9	4
ENSMUSG00000021719	38	91	89	71	94	52	111
ENSMUSG00000021718	13	16	30	7	15	29	33
ENSMUSG00000021720	137	129	174	280	177	127	224
ENSMUSG00000077578	1	2	0	1	1	6	2
ENSMUSG00000021721	22	9	26	7	1	20	13
ENSMUSG00000133872	2	8	6	6	4	8	13
ENSMUSG00000133828	13	6	13	6	5	14	24
ENSMUSG00000128982	2	2	15	11	0	7	9
ENSMUSG00000114518	14	5	21	15	23	23	33
ENSMUSG00000114671	0	0	1	1	0	3	11
ENSMUSG00000114564	4	14	10	12	3	9	14
ENSMUSG00000128749	2	0	7	0	0	3	2
ENSMUSG00000114840	4	2	0	0	0	2	1
ENSMUSG00000114899	1	9	10	0	5	5	6
ENSMUSG00000108515	3	0	7	6	0	12	13
ENSMUSG00000132222	9	6	13	6	6	7	2
ENSMUSG00000114217	8	0	22	2	1	5	14
ENSMUSG00000114367	1	0	4	0	1	6	4
ENSMUSG00000059877	3	5	1	0	1	1	2
ENSMUSG00000114422	76	44	95	31	51	54	65
ENSMUSG00000127156	3	2	1	0	0	7	5
ENSMUSG00000064854	0	0	1	0	0	0	0
ENSMUSG00000101308	17	18	4	4	25	10	21
ENSMUSG00000042590	421	915	829	1731	1275	368	656
ENSMUSG00000127119	9	9	13	1	2	4	17
ENSMUSG00000121855	9	4	16	57	20	13	32
ENSMUSG00000118423	2	6	8	26	14	6	15
ENSMUSG00000100833	16	14	29	31	29	25	12
ENSMUSG00000114572	0	0	2	1	1	0	0
ENSMUSG00000021692	68	114	209	254	359	100	188
ENSMUSG00000021693	426	703	600	1556	859	404	620
ENSMUSG00002075618	1	0	1	0	0	0	0
ENSMUSG00000071181	193	329	404	522	430	245	358
ENSMUSG00000142848	4	4	7	15	6	4	7
ENSMUSG00000143184	4	2	4	0	6	1	8
ENSMUSG00000114475	3	0	4	0	0	1	2
ENSMUSG00000134084	15	11	34	17	20	21	43
ENSMUSG00000114459	2	0	1	0	0	1	1
ENSMUSG00000134128	13	2	2	2	5	3	4
ENSMUSG00000049233	10	92	61	18	47	37	18
ENSMUSG00000143743	0	8	6	0	1	2	2
ENSMUSG00000114780	40	41	100	25	28	46	80
ENSMUSG00000127553	6	5	8	3	4	4	9
ENSMUSG00000114534	25	26	70	17	23	49	74
ENSMUSG00000132670	18	20	22	4	6	28	23
ENSMUSG00000114807	34	18	43	28	9	38	57
ENSMUSG00000102000	16	9	21	2	10	4	34
ENSMUSG00000139968	5	9	4	5	2	0	8
ENSMUSG00000032846	105	152	175	113	173	75	172
ENSMUSG00002076530	2	4	1	3	2	2	9
ENSMUSG00000123652	5	10	11	13	19	7	25
ENSMUSG00000128529	0	0	0	3	0	0	0
ENSMUSG00000131878	0	0	1	3	0	2	2
ENSMUSG00000136948	0	0	0	1	2	7	2
ENSMUSG00000136987	7	5	18	6	5	9	14
ENSMUSG00000114627	0	1	4	1	0	1	2
ENSMUSG00000068184	26	69	21	70	41	13	42
ENSMUSG00000121053	11	6	48	24	45	29	35
ENSMUSG00000071180	253	652	526	853	696	232	394
ENSMUSG00000143241	4	0	3	1	7	0	1
ENSMUSG00000021694	106	237	244	312	254	119	236
ENSMUSG00000021696	104	189	212	456	350	54	154
ENSMUSG00000114519	7	0	1	4	8	5	5
ENSMUSG00000114507	10	7	6	4	10	9	14
ENSMUSG00000090358	32	27	64	54	62	39	34
ENSMUSG00000114607	11	43	65	31	46	13	40
ENSMUSG00000021697	97	256	493	635	699	169	268
ENSMUSG00000141051	1	1	15	4	2	6	9
ENSMUSG00000141092	2	0	5	4	3	0	0
ENSMUSG00000021699	350	867	868	1434	1164	392	837
ENSMUSG00000123152	12	3	25	10	4	18	6
ENSMUSG00002075746	0	0	1	0	1	0	2
ENSMUSG00002075385	0	1	1	0	4	1	2
ENSMUSG00000059751	4	10	6	28	14	5	4
ENSMUSG00000123043	4	1	33	0	7	18	34
ENSMUSG00000123008	4	3	5	1	4	8	8
ENSMUSG00000137521	8	13	34	6	29	25	18
ENSMUSG00000076946	0	0	0	0	0	0	2
ENSMUSG00000126652	10	12	16	4	10	10	7
ENSMUSG00000128814	6	13	11	1	10	16	28
ENSMUSG00000133630	30	26	48	14	33	14	19
ENSMUSG00000141942	7	33	7	14	9	9	9
ENSMUSG00000130363	54	110	80	102	141	96	98
ENSMUSG00000130287	5	13	24	12	20	9	9
ENSMUSG00000130324	7	45	23	27	46	16	17
ENSMUSG00000084651	3	11	3	0	12	0	2
ENSMUSG00000138369	10	5	8	11	0	2	10
ENSMUSG00000021700	107	186	134	81	110	273	271
ENSMUSG00000140210	17	6	22	0	1	7	30
ENSMUSG00000045609	3	0	10	4	1	1	11
ENSMUSG00000046006	128	267	478	830	683	99	282
ENSMUSG00000141447	1	4	0	0	0	2	1
ENSMUSG00000021701	119	486	288	253	258	79	261
ENSMUSG00000124878	13	12	25	2	8	6	25
ENSMUSG00000143399	7	5	20	8	5	5	6
ENSMUSG00000109853	27	40	110	37	37	73	120
ENSMUSG00000143356	0	0	1	0	0	0	0
ENSMUSG00000114775	1	1	10	0	1	8	17
ENSMUSG00000114587	0	2	1	0	0	4	2
ENSMUSG00000114275	0	0	12	2	0	0	3
ENSMUSG00000114320	5	4	13	1	0	0	7
ENSMUSG00000122735	2	11	21	2	19	9	11
ENSMUSG00000114307	7	22	17	4	13	13	27
ENSMUSG00000114472	42	16	73	29	33	59	61
ENSMUSG00000122696	5	7	7	5	4	5	16
ENSMUSG00000114747	10	10	25	16	8	18	26
ENSMUSG00000114824	21	18	39	0	7	32	62
ENSMUSG00000055194	23	21	33	19	16	21	61
ENSMUSG00000135141	7	5	12	4	5	12	11
ENSMUSG00000081277	2	6	3	2	6	5	6
ENSMUSG00000082258	2	0	4	0	1	6	0
ENSMUSG00000086201	6	5	11	2	4	3	1
ENSMUSG00000131554	2	27	8	12	5	7	8
ENSMUSG00000032745	296	886	1027	1479	1421	280	666
ENSMUSG00000116016	0	0	0	0	0	0	0
ENSMUSG00000085634	16	13	12	14	12	14	16
ENSMUSG00000144156	2	10	5	2	8	1	7
ENSMUSG00000086870	1	8	2	0	0	5	1
ENSMUSG00000086649	5	0	3	0	7	11	9
ENSMUSG00000096842	68	114	43	159	125	12	71
ENSMUSG00000140656	2	0	3	0	2	0	3
ENSMUSG00000032727	276	675	923	1346	1561	320	749
ENSMUSG00000128249	10	1	2	0	0	5	10
ENSMUSG00000084217	1	1	0	2	2	3	7
ENSMUSG00000086480	6	8	11	2	4	3	32
ENSMUSG00000021754	622	1637	1697	2308	2000	492	1281
ENSMUSG00000085204	2	4	3	6	2	13	7
ENSMUSG00000126943	22	14	22	9	3	10	14
ENSMUSG00000086111	31	14	73	35	21	39	66
ENSMUSG00000086861	1	22	11	0	5	4	15
ENSMUSG00000122626	3	0	5	6	2	2	13
ENSMUSG00000082433	4	0	2	1	1	3	0
ENSMUSG00000114429	0	0	0	0	0	2	3
ENSMUSG00000122514	15	8	29	13	3	17	35
ENSMUSG00000122587	2	3	1	0	0	1	0
ENSMUSG00000142951	2	18	10	3	12	5	13
ENSMUSG00000142907	4	3	7	8	0	2	18
ENSMUSG00000128573	0	0	0	0	0	1	0
ENSMUSG00000131710	0	5	1	0	1	0	0
ENSMUSG00000086402	4	0	8	0	0	0	0
ENSMUSG00000086092	16	13	33	11	5	23	36
ENSMUSG00000127222	2	1	12	0	1	0	12
ENSMUSG00000127180	4	30	26	11	2	19	42
ENSMUSG00000125489	3	1	11	9	7	10	0
ENSMUSG00000126710	10	4	15	2	15	11	18
ENSMUSG00000114361	1	2	18	2	6	9	25
ENSMUSG00000126007	5	1	15	0	5	3	0
ENSMUSG00000114745	22	6	7	4	14	19	13
ENSMUSG00000120592	24	14	43	24	20	50	44
ENSMUSG00000104438	1	8	13	1	0	1	6
ENSMUSG00000049985	59	20	88	36	53	55	73
ENSMUSG00002075386	0	0	2	0	2	1	2
ENSMUSG00000125871	11	10	13	16	11	11	10
ENSMUSG00000114536	11	2	65	4	8	5	19
ENSMUSG00000135344	0	0	3	0	1	2	0
ENSMUSG00000138385	11	3	12	11	9	14	20
ENSMUSG00000114656	8	0	13	16	5	11	24
ENSMUSG00000114869	9	5	20	10	13	7	15
ENSMUSG00000124029	0	0	3	0	0	0	2
ENSMUSG00000123962	7	2	1	1	5	5	6
ENSMUSG00000123996	6	5	24	8	0	4	16
ENSMUSG00000120018	16	13	27	7	16	32	37
ENSMUSG00000021756	962	3517	1608	3372	4040	403	2050
ENSMUSG00000050377	33	49	93	106	87	31	54
ENSMUSG00000114547	10	2	24	8	17	4	12
ENSMUSG00000021758	28	49	73	73	58	31	54
ENSMUSG00000134736	3	1	3	1	2	1	1
ENSMUSG00000047789	406	875	980	1150	1190	658	824
ENSMUSG00000114438	15	29	55	52	32	34	17
ENSMUSG00000114418	8	0	3	2	0	0	3
ENSMUSG00000114286	20	29	50	21	16	36	34
ENSMUSG00000140912	0	0	0	5	2	0	0
ENSMUSG00000021759	305	969	1107	1031	1355	290	692
ENSMUSG00000140870	0	4	5	14	11	10	13
ENSMUSG00000016018	414	1009	1064	1816	1760	484	756
ENSMUSG00000098067	1	0	5	0	1	0	5
ENSMUSG00000042426	181	321	409	645	491	174	428
ENSMUSG00000114477	6	2	8	4	2	1	9
ENSMUSG00000042417	12	97	113	236	113	14	82
ENSMUSG00000074651	16	6	25	4	22	17	5
ENSMUSG00000139515	2	0	0	0	1	0	0
ENSMUSG00000078926	6	11	21	4	10	17	17
ENSMUSG00000076146	2	3	3	0	3	0	1
ENSMUSG00000078027	1	0	0	0	0	0	0
ENSMUSG00000065575	1	0	0	0	0	0	2
ENSMUSG00000074650	65	30	57	25	48	47	68
ENSMUSG00000021760	99	395	298	248	732	171	197
ENSMUSG00000116554	5	8	3	0	5	2	32
ENSMUSG00000023132	16	13	56	30	45	26	34
ENSMUSG00000051002	1	5	2	1	3	0	2
ENSMUSG00000139252	0	0	8	0	2	6	4
ENSMUSG00000114333	2	4	6	0	0	12	6
ENSMUSG00000127140	10	0	1	1	1	0	8
ENSMUSG00000116741	0	8	8	4	2	2	15
ENSMUSG00000042385	21	19	17	65	11	10	38
ENSMUSG00000122632	1	0	5	9	1	4	2
ENSMUSG00000042379	350	768	413	1604	737	170	602
ENSMUSG00000141149	0	0	0	0	3	5	10
ENSMUSG00000131062	1	0	8	1	0	2	2
ENSMUSG00000142477	2	2	0	0	3	0	2
ENSMUSG00000021763	30	29	68	40	39	36	51
ENSMUSG00000129607	5	2	13	6	3	6	7
ENSMUSG00002076424	0	0	0	0	0	0	0
ENSMUSG00000114864	15	9	62	8	22	43	38
ENSMUSG00000114790	22	11	49	12	4	39	29
ENSMUSG00000114659	0	0	2	0	2	4	8
ENSMUSG00000114364	0	0	0	0	0	1	2
ENSMUSG00000132362	24	6	16	8	20	10	23
ENSMUSG00000132400	8	2	8	2	9	6	12
ENSMUSG00000114715	33	20	39	22	29	39	61
ENSMUSG00000136755	5	1	14	2	5	12	14
ENSMUSG00000042364	614	1942	1441	3034	2432	417	1124
ENSMUSG00000137003	10	5	20	3	6	18	30
ENSMUSG00000137276	1	2	8	0	11	0	5
ENSMUSG00000114417	27	9	44	22	19	34	27
ENSMUSG00000051456	0	30	5	14	9	3	40
ENSMUSG00000137121	2	0	1	3	0	5	0
ENSMUSG00000137083	12	27	35	12	16	13	27
ENSMUSG00000114962	15	17	12	25	11	14	21
ENSMUSG00000114901	1	5	0	0	2	0	0
ENSMUSG00000114781	3	7	2	3	0	5	6
ENSMUSG00000137240	0	6	1	0	0	0	5
ENSMUSG00000114395	1	0	0	0	1	0	5
ENSMUSG00000042348	47	128	131	145	138	59	128
ENSMUSG00000137201	18	38	35	27	14	11	22
ENSMUSG00000137163	4	10	11	16	12	0	6
ENSMUSG00000114696	14	9	24	20	15	17	49
ENSMUSG00000114213	28	59	93	38	73	43	76
ENSMUSG00000140652	1	0	7	1	4	4	3
ENSMUSG00000140734	3	1	1	3	1	1	7
ENSMUSG00000140690	4	5	14	0	8	10	14
ENSMUSG00000104314	6	5	13	19	2	10	15
ENSMUSG00000114655	18	1	12	1	2	12	8
ENSMUSG00000114707	28	27	23	16	28	30	55
ENSMUSG00000021764	268	883	368	842	680	189	653
ENSMUSG00000140610	6	2	5	0	0	3	3
ENSMUSG00000114712	3	8	11	0	1	4	6
ENSMUSG00000114520	5	2	9	3	2	7	3
ENSMUSG00000021765	168	399	143	393	183	77	285
ENSMUSG00000129028	0	3	7	4	11	1	9
ENSMUSG00000114935	0	0	0	0	0	0	1
ENSMUSG00000138094	0	0	5	4	3	2	4
ENSMUSG00002076407	0	2	3	2	0	0	0
ENSMUSG00000114879	18	27	33	10	9	20	34
ENSMUSG00000051758	11	15	27	11	20	20	34
ENSMUSG00000138044	27	25	32	5	11	22	51
ENSMUSG00000139228	26	9	63	5	10	43	58
ENSMUSG00000015536	209	619	393	618	625	219	414
ENSMUSG00000015533	317	491	348	747	650	163	390
ENSMUSG00000114703	1	9	4	0	0	10	6
ENSMUSG00000042284	326	787	559	824	991	263	765
ENSMUSG00000138071	13	20	10	10	7	24	20
ENSMUSG00000114470	1	4	0	4	13	3	2
ENSMUSG00000042275	10	21	17	42	29	11	47
ENSMUSG00000114255	2	4	25	3	26	10	6
ENSMUSG00000118824	0	6	2	4	0	3	9
ENSMUSG00000131092	6	19	15	7	7	4	5
ENSMUSG00000114872	1	2	8	0	4	3	10
ENSMUSG00000129947	4	0	6	0	0	0	0
ENSMUSG00000114471	2	5	3	1	0	8	8
ENSMUSG00000130800	6	6	13	5	3	15	9
ENSMUSG00000114551	10	13	6	14	0	12	7
ENSMUSG00000114847	2	3	1	0	0	0	0
ENSMUSG00000114324	0	0	0	1	0	8	3
ENSMUSG00000123142	25	31	45	11	11	32	20
ENSMUSG00000123178	4	5	3	6	11	7	12
ENSMUSG00000114956	0	0	1	1	0	1	1
ENSMUSG00000061669	6	4	8	6	0	10	9
ENSMUSG00000042258	14	23	7	27	18	18	28
ENSMUSG00000114889	16	2	0	0	5	4	8
ENSMUSG00000114451	5	1	10	2	0	3	9
ENSMUSG00000114731	24	19	35	7	4	24	63
ENSMUSG00000114347	8	5	17	3	0	2	17
ENSMUSG00002076507	0	0	2	0	0	1	3
ENSMUSG00000129506	3	2	0	1	0	1	0
ENSMUSG00000114290	5	10	18	10	8	17	17
ENSMUSG00000021725	314	510	627	900	733	298	575
ENSMUSG00000137729	9	15	14	4	6	7	16
ENSMUSG00000114609	5	0	0	0	0	0	0
ENSMUSG00000114876	10	1	13	2	1	3	3
ENSMUSG00000114792	38	33	42	17	15	59	45
ENSMUSG00000114964	2	9	14	0	7	8	11
ENSMUSG00000124639	2	5	3	2	0	4	6
ENSMUSG00000021728	746	1807	1766	4393	2737	418	1456
ENSMUSG00000091423	2	0	3	9	5	3	3
ENSMUSG00000142892	16	57	53	50	70	21	48
ENSMUSG00000138434	31	13	15	6	8	7	13
ENSMUSG00000114540	21	23	48	139	67	17	68
ENSMUSG00000114358	9	2	5	2	0	0	12
ENSMUSG00000126569	3	3	6	0	5	16	19
ENSMUSG00000021730	191	183	368	110	167	258	281
ENSMUSG00000079048	20	24	31	10	15	16	56
ENSMUSG00000130127	17	19	5	11	3	7	15
ENSMUSG00000135036	10	7	12	5	16	21	18
ENSMUSG00000088155	0	0	6	1	1	3	2
ENSMUSG00000114713	2	4	9	2	11	0	8
ENSMUSG00000139282	1	2	10	1	2	4	6
ENSMUSG00000021731	163	304	380	563	534	125	267
ENSMUSG00000097411	11	6	5	1	8	8	3
ENSMUSG00000132647	1	6	5	5	3	3	4
ENSMUSG00000114668	12	14	10	1	1	11	22
ENSMUSG00000100727	34	27	47	25	19	25	47
ENSMUSG00000114365	4	9	10	6	5	12	4
ENSMUSG00000114485	8	0	5	1	1	13	4
ENSMUSG00000114831	7	8	3	0	0	2	11
ENSMUSG00000114613	71	60	105	41	30	87	72
ENSMUSG00000132924	0	4	2	6	4	0	4
ENSMUSG00000021732	57	68	77	43	49	88	109
ENSMUSG00000086709	3	3	2	2	0	2	5
ENSMUSG00000114868	2	2	8	10	1	5	10
ENSMUSG00002075099	1	0	2	2	2	0	7
ENSMUSG00000114736	13	10	12	13	6	16	40
ENSMUSG00000025453	41	67	150	138	167	82	101
ENSMUSG00000116207	0	0	0	0	0	0	0
ENSMUSG00000128810	8	14	3	18	11	7	15
ENSMUSG00000128737	12	30	34	13	21	26	29
