Geneid	male_4m_1	male_4m_2	male_4m_3	male_4m_4	male_4m_5	female_4m_1	female_4m_2	female_4m_3	female_4m_4	female_4m_5	male_18m_1	male_18m_2	male_18m_3	male_18m_4	male_18m_5	female_18m_1	female_18m_2	female_18m_3	female_18m_4	female_18m_5
ENSMUSG000000391877	16.683	3.417	16.389	7.5	5.236	9.559	6.583	9.46	13.116	6.709	12.619	7.408	9.268	0	10.946	5.28	4.166	8.319	9.379	4.131
ENSMUSG000000212456	422	328	570.114	369	296	406	290.014	362.981	437	530	331.007	414.004	405	295.02	312.194	373.748	460.999	348.023	551.019	412
ENSMUSG00000004791	54	38	96	49	31	52	49	47	50	48	50	57	46	29	28	45	58	49	66.999	57
ENSMUSG000000736642	204.999	184.142	252.001	205.933	112	193.001	180.072	150.094	246	232.005	218.711	256.004	272.867	181	157.001	231.313	293	226.046	356.809	273.119
ENSMUSG00000137602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG000000047891	3366	2657.03	4738	2817	2148	3152	1923	2757	3093	4142	2037	2106	2165	1543	1565	2027	2365	1795	2546	2314
ENSMUSG00000113079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000133804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092130	0	0	0	1	0	0	1.07	0	2.93	0	0	0	0	1	0	1	0	0	0	1
ENSMUSG00000120627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000115196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021241	713.999	575	1045	646.999	505	697	549	586	748.001	870	657.998	661.999	648.001	474.001	454.999	606.001	759.999	603.999	814.001	664.999
ENSMUSG000000293223	3	2	2	0	0	2	4	4	1	4	3	4	7	6	2	11	25	0	3	8
ENSMUSG00000098134	193	138	297	181	123	182	137	191	220	208	248	263	236	168	158	235	283	191	318	235
ENSMUSG00002076029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG000000572654	41.412	35.728	57.363	41.852	20.088	38.032	35.336	38.961	55.148	69.274	59.66	45.803	58.731	47.232	21.465	49.945	56.12	45.04	41.619	37.271
ENSMUSG00000084021	0	0	0	0	0	0	1.002	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG000000212340	280.482	218.267	329.079	208.872	174.856	233.327	166.991	218.009	256.541	338.503	179.475	186.518	182.941	155.634	130.001	186.716	264.029	185.816	240.035	235.112
ENSMUSG000000729463	949.388	736.378	1361.55	911.01	680.733	773.533	662.896	781.974	947.41	1114.86	884.452	988.181	1003.22	646.617	661.043	730.857	1104.75	774.375	1252.59	1084.14
ENSMUSG00000141977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042962	1.124	0	1.1	1.065	1.057	1.057	1.175	0	1.14	4.394	0	0	0	0	0	1.056	0	0	0	2.169
ENSMUSG00000131720	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSMUSG00000106419	0	0	0	0	0	0	0	0	0	0	0	1.919	1.021	0	0	0	0	0	0	0
ENSMUSG00000128297	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000142334	3.511	1.004	3.189	3.308	1.184	0	4.105	0.963	0	1.529	4.229	7.406	0	2.041	2.121	1.24	3.916	1.767	4.618	3.675
ENSMUSG00000113052	16	15	23.006	10.001	11.001	16	11	11.001	11.001	14.001	9	8	10	9	10	4	11.279	6	4	8
ENSMUSG00000112677	1.983	1	1.001	4.022	0	0	2.014	0	2.004	4.009	0	0	1.001	0	0	0	2.003	0	2.003	0
ENSMUSG00000113776	11	7	7	9	6	8	4	5	2	5	5	5	8	2	2	1	5	1	4	3
ENSMUSG00000068114	160	122	258.999	160.001	103	142.001	129.003	124.001	140	159.001	85	112	117	76.001	76	75	125	92	121	108.194
ENSMUSG00000141084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043487	46.01	42.279	78.313	35.062	28.058	44.092	33.882	47	64.241	80.108	62.122	66.31	80.812	33.305	43.352	52.47	71.025	44.906	91.753	60.063
ENSMUSG000000295454	178.001	173	273	205	138	175	157	155	178	203.999	132	140	133	116	105	113	167	124	213	170
ENSMUSG00000113844	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSMUSG00000072949	209.636	143.945	277.801	152.089	113.904	177.936	150.588	147.721	177.915	221.936	145.606	168.079	191.525	115.21	133.253	143.416	208.297	164.649	278.423	178.761
ENSMUSG00000021226	682.548	487.324	813.212	494.265	391.338	536.416	430.43	556.785	589.122	627.071	641.706	513.247	481.412	413.365	346.79	487.553	681.87	439.715	698.509	506.925
ENSMUSG00000129903	0	0	0	0	0	1.023	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090843	0	0	1	1	0	0	2	0	0	1	0	0	0	1	0	1	0	0	1	0
ENSMUSG00000096953	8	7.039	13.868	8.131	5	9	3.09	8.03	13.29	7.48	16.349	6.916	16.657	8.319	3.009	5.226	6.019	5.035	18.181	6.171
ENSMUSG00000138241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000122782	1	3	2.983	1.001	0	1.007	2.426	0	3.524	4.282	6.586	2.029	0.991	0	0	0	1.983	0	0.986	0
ENSMUSG00000113423	9	7	12	11	3	2	4	2	7	15	3	5	3	8	0	5	5	5	3	5
ENSMUSG00000117827	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
ENSMUSG00000113141	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000114050	1.023	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG000000199695	1169.98	983.001	1752	1072	849	1085	662	1002	1197	1453	823	918	939.001	704	650	861.999	1127	708.001	1129	974.999
ENSMUSG00000124959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000129725	4.182	3.189	4.219	0	2.025	3.11	2.135	2.106	1.04	4.304	0	4.174	2.082	3.09	1.031	3.224	4.141	1.024	0	3
ENSMUSG00000133584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG000000212217	35	29.999	77.001	40	27	39	33	34	32	45	39.001	32	29	20	19	19	42	31	40	40
ENSMUSG00000134218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000133991	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0
ENSMUSG00000126743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.001	0	0	0	0
ENSMUSG00000102029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102249	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000136105	0	1.164	0	0	2.69	0	0	0	1.261	0	1.106	0	1.275	2.606	0	0	2.017	0	1.064	1.024
ENSMUSG00000143875	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000142820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091668	0	0	0	0	0	0	0	0	0	2.004	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000112806	25.185	18.43	27.98	16.135	11.348	26.266	49.893	20.488	20.121	36.313	34.17	23.304	21.151	12.84	9	18.039	10.991	10.599	51.259	24.024
ENSMUSG00000094374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000121366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG000000427007	3680	3576	6003	3396	2495	3737	2579	3108	3959.82	5233	2627	3141	3262	1977	2120	2869	3599.77	2622	3921	3226
ENSMUSG00000113746	12.63	16.29	14.037	24.472	8.546	7.916	11.295	7.802	12.207	18.176	10.96	14.437	10.095	6.89	3.947	8.354	7.206	4.346	7.563	18.615
ENSMUSG00002076178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000127168	0	2	5	0	0	2	1	1	2	1	5	3	2	2	2	1	4	4	3	4
ENSMUSG00000136878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000083499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000128536	5	1	5	0	0	2	1	1	0	5	1	0	3	4	0	0	1	0	3	1
ENSMUSG00000114117	1.648	0	0	1.618	0	0	0	0	0	0	0	1.59	0	0	0	0	0	0	0	0
ENSMUSG00000104584	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104180	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000085436	87.36	73.063	131.531	63.038	49.402	84.407	54.777	58.031	69.454	93.748	65.105	73.407	85.169	56.065	65.486	63.997	75.659	49.887	82.657	61.59
ENSMUSG00000113303	0	1	5	2	1	3	0	1	4	1	3	1	1.229	4	2	3	0	2	5	3
ENSMUSG00000042724	143	145	176	127	105.001	122.999	99	92	171	251	62	154	175	109	95	137	93	112	163	142
ENSMUSG00000142297	0	0	0	0	0	0	1.096	1.054	1.067	1.113	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113184	54	76	81	58	60	55	41	45	88	109	53	47	40	38	25	51	38	34	58	33
ENSMUSG00000034493	0	0	0	0	0	2	0	1.003	1.005	0	0	0	0	0	0	0	0	0	1.006	0
ENSMUSG00000143143	2.166	1.323	3.837	2.114	3.943	4.725	2.086	3.294	1.955	0	2.671	0	2.172	3.249	0	0	0	4.096	2.475	0
ENSMUSG00000132512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000089806	2.003	0	2.003	0	0	0	0	0	0	0	0	3.006	0	1.001	0	0	0	0	0	0
ENSMUSG00000113031	14	7	12	9	8	5	9	10.001	9	14	19.001	8	20	10	17.001	11	17	13	27	17
ENSMUSG00000008438	8	8	15	3	10	4	6	4	13	10	12	9	9	5	7	6	6	13	11	10
ENSMUSG00000121173	1.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.001	0	0	0	0
ENSMUSG000000352453	460.939	404	596.147	385.013	292	381	295.939	351.882	411.011	597.043	285.916	343.906	335.754	235	211	293.925	403.475	283	527.922	341
ENSMUSG00000091947	4.046	4.003	1	7.036	3.844	1.001	2.013	2	1	5.02	5.025	1.002	2.007	2.01	4.005	7.016	3.002	4.002	8.587	7.004
ENSMUSG000000909351	836.315	685.115	1112.47	741.938	605.735	752.038	536.848	739.062	837.932	993.489	876.068	855.869	841.173	651.058	624.027	789.219	1031.12	723.412	1140.25	948.402
ENSMUSG00000100907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072972	2.001	3	4.998	5.003	2	6.007	5	2.997	7	2.212	4	7.012	1.987	2	3.002	6.931	2	4.227	4	2
ENSMUSG00000072974	2.999	6	7.002	8.92	3	1.993	0	3.003	7	6.788	3	2.988	3.004	2	3.998	1.069	1	2.773	5	5
ENSMUSG00000125763	5	0	2	2	0	3	2	0	3.793	3.495	5	1	1	0	2	0	2	0	4	1
ENSMUSG000000790551	590	513.352	1066.01	580	408	613	365	491.071	524.207	810.505	416	443	411	264	312	315	387	336	548	463.032
ENSMUSG000000388666	160	191	241	150.001	127	175	119	147	204	267	122	134	139	98	91	151	139	113	157	150
ENSMUSG00000081522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000138788	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000107309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021135	4.029	0	1	1	1	1	0	1	0	2.056	0	0	2.957	0	0	0	1	0	2.056	1
ENSMUSG000000211348	4351.89	2905.4	5422.63	3698.66	2595.68	3443.63	2700.1	3622.36	4419.45	4712.47	5053.43	4637.45	5136.88	3942.43	3568.15	3818.63	4639.11	3576.09	5376.65	4249.81
ENSMUSG00000118609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112880	40.751	22.723	82.977	43.304	18.539	43.534	38.007	30.034	21.656	49.276	35.448	37.541	31.15	31.816	25.882	22.61	29.77	24.469	25.136	33.623
ENSMUSG00000122399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000143082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000119334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000126203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000143877	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000097575	3.142	1.166	2.589	1.001	0	2.003	1.548	4.166	3.183	6.054	2.15	1.208	3.163	4.99	2	1.633	1.254	2.001	7.219	2
ENSMUSG00000134184	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044062	0	1.173	1	0	0	1.13	0	1	0	1.149	0	1	1	1.131	2.115	1.128	0	1	4.212	6
ENSMUSG000000211315	923.8	750.756	1412.25	860.419	661.603	964.767	724.825	758.933	1010.82	1092.54	1028.92	1064.37	1073.84	749.138	774.012	867.386	1148.86	794.311	1393.03	992.805
ENSMUSG00000051726	2838	2398	4873	2649	1961	2850	1744	2455	2901	3749	1736	1786	2005	1119	1633	1390	2286	1650	2130	1894
ENSMUSG00000089074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112606	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000050526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000021130	2478.57	1927.62	3597.67	2012.95	1616	2119.02	1202.61	1706.59	2111.19	2735.05	1653.51	1736.47	1633.12	1142.4	1364.55	1248.27	1850.56	1459.43	2091.37	1800.4
ENSMUSG00000116618	19.012	9.849	23.318	5.673	4.645	19.259	1.354	19.842	6.934	19.993	15.05	14.273	13.067	6.263	14.016	3.904	18.483	21.163	26.147	14.611
ENSMUSG000000377166	11.928	10.999	24	20.962	4	24	14.949	10.999	9	17	7	17	10	7	11	6	20.999	21	17	14
ENSMUSG00000135077	0	3	0	1	0	1	0	1	1	0	0	1	1	0	0	2	2	0	0	2
ENSMUSG00000109752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSMUSG00000112278	7	10	20	11	8	6	6	9	12	20	9	11	16	8	11	6	8	16	13	10
ENSMUSG00000049106	971	860	1208	826	596	833	480	683	812	1199	543	576	624	464.001	392	579	727	499	706	565
ENSMUSG00000131085	16.406	6.795	24.053	16.649	2.727	11.808	18.713	13.755	22.078	8.566	15.552	15.965	4.249	0	7.95	16.006	7.427	20.926	34.59	23.753
ENSMUSG00000112336	5	2	4.417	1.022	0	7.353	0	6.021	4	3.008	2.194	8.595	4.893	2.56	7.488	5.568	4.189	3.286	4.155	1
ENSMUSG00000112852	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSMUSG00000092368	448.39	499.006	633.418	417.653	277.968	357.544	372.232	303.546	484.326	592.195	423.054	406.175	469.233	372.727	290.063	419.284	503.331	321.237	525.544	407.285
ENSMUSG00000122496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000120409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111933	5.002	0	1	0	1.005	1	0	0	3	2	0	0	0	0	0	0	0	0	1	0
ENSMUSG000000496245	444.297	312.502	576.958	296.415	254.274	410.489	280.577	366.049	448.763	605.83	366.105	423.757	410.863	374.285	345.784	504.496	609.34	405.763	525.411	460.313
ENSMUSG00000112646	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG000000016704	0	0	0	0	0	0	0	0	1	0	1	2	1	1	0	0	0	0	1	0
ENSMUSG00000135240	0	0	0	0	0	0	0	0	1.002	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000135196	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112765	3	0	0	1	0	4	1	1	2	2	2	4	0	0	1	3	1	1	3	4
ENSMUSG00000082440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000141386	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000137250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG000000344724	5163.1	6485.15	9701	4187	2654.82	6767.85	3863	5391.11	5272.26	7970	2210	2989	2174	1801	2226.2	2939	2405	2316	6244	3175
ENSMUSG00000141429	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000120934	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG000000664415	478	400	736.001	464	341	503	367	402.001	485	631	395	466	463	316	288	347	526	373	494	477
ENSMUSG00000099771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091507	0	0	0	1	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0
ENSMUSG000000211244	3264.33	2907.23	4950.67	2967.47	2137.51	2954	2170.86	2745.43	3702.33	4227.17	3396.56	3541.75	3431.37	2486.61	2475.51	3307.6	4283.62	2951.4	4846.57	3756.14
ENSMUSG00000070173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021125	81.672	74.766	164.313	104.525	61.488	109.998	56.103	67.561	81.643	119.81	92.439	97.243	84.624	53.386	63.489	55.391	73.376	73.591	109.421	87.849
ENSMUSG00002075394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000141556	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112489	1.005	0	3.211	4.236	0	1	0	1.079	0	2.089	3.108	5.034	1.015	2.034	0	3.868	4.732	4.193	3.099	3.192
ENSMUSG00000056987	0	1	0	3	0	1	2	0	0	0	1	0	0	0	0	1	1	0	0	0
ENSMUSG00000112391	0	0	0	1	1	0	0	0	0	0	1	1	2	0	2	0	4	0	2	0
ENSMUSG00000126691	0	1.014	2.425	1.663	0	3.027	2.606	0	1.244	2.43	0	3.219	2.109	1.394	2.672	0	1.572	0	2.914	2.469
ENSMUSG00000111932	0	0	0	0	0	0	0	0	0	0	0	1.001	0	0	0	0	0	0	1.001	0
ENSMUSG000000474543	1512	1185.75	2231.7	1233.92	989	1380.93	1029.82	1279.93	1359.86	1811	1299.71	1122.88	1030.69	707.893	753	1030	1289.67	973.645	1453.2	1217.8
ENSMUSG000000582981	115.146	82.692	171.35	98.904	45.234	136.464	80.581	101.066	113.613	149.668	99.52	134.417	137.885	114.494	92.728	101.555	132.462	120.275	168.612	150.51
ENSMUSG00000099418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000130012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000134634	0	1	0	2	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000128867	2	3.657	2	0	1	2	0	0	1	0	2	0	0	0	0	1	0	2	2	1
ENSMUSG000000357788	76	63	106	71	61	77	55	52	74	92.999	61	78	75	45	50	43	80	59	117	91.001
ENSMUSG000000204284	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	8	193	0
ENSMUSG00000112003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025645	115	89	186	103	54	113	73	73	86.03	134	81	86	86	59	59	89	110	69	121	102
ENSMUSG00000111896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102985	5	6	8	4	2	3	2	3	5	10	8	2	3	3	1	2	2	1	6	2
ENSMUSG000000572361	2658.5	1932.35	3780.57	2316.8	1709.76	2200.68	1550.82	2174.79	2489.73	2894.35	2472.57	2338.48	2367.15	1643.74	1622.58	2108.6	2619.89	1994.13	2753.5	2476.3
ENSMUSG00000112392	15.434	5.322	13.003	13.024	5.138	4.944	11.553	12.996	13.396	11.096	12.949	13.822	9.551	12.963	4.474	6.82	12.868	6.178	15.764	7.954
ENSMUSG00000130208	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0
ENSMUSG00000103817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112150	19	16	29	17	7	23	18	22	14	28	22	25	21	20	23	25	27	17	42	23
ENSMUSG000000227797	831.659	689.81	1204	744.97	583.998	809	490	695.001	756.142	978.002	446.845	551.016	510.369	393.999	348.994	445.65	608.71	430.998	634.002	531
ENSMUSG00000122838	0	0	1	0	0	0	0.999	0	0	0	0	1	0	0	0	0	1	1	0	2
ENSMUSG00000142504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000142425	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000113466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112030	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000130588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
ENSMUSG000000254010	8	5	11	5	2	5	4	5	9	7	3	2	2	2	1	4	1	3	2	0
ENSMUSG00000112857	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000091071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112008	2	5	2	3	2	2	1	5	3	4	1	1	4	2	0	1	0	2	4	0
ENSMUSG000000594364	181	162	253	207	114	172	115	142	184	225	125	128	119	76	66	122	144	101	167	127
ENSMUSG00000132336	0	1.472	0	0	0	0	1.477	2.89	0	1.289	0	1.006	0	0	1.396	0	0	0	1.238	3.309
ENSMUSG000000052322	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000090258	1346.31	1257.03	1894.99	1291.96	969.369	1279.74	1286.87	1066.55	1265.7	1709.37	1319.48	1532.15	1436.76	974.024	993.758	1290.4	1398.31	1267.66	1933.98	1692.17
ENSMUSG00002076277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096010	0	0	0	1.142	0	0	0	1.12	5.199	0	6.657	0	1.206	0	3.084	0	4.381	3.194	1.206	0
ENSMUSG000000210616	1682	1667	2664	1594	1295	1628	889	1364	1480	2201.01	585	608	647	528	390	563	682	544	988	626
ENSMUSG00000133791	1	1	4	1	2	0	1	0	0	3	0	0	0	0	2	2	2	0	1	0
ENSMUSG00000112388	1	1.128	1	2	2	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSMUSG000000060581	567.461	662.856	1151.16	589.757	331.363	768.21	816.891	875.912	888.335	890.68	1148.09	1086.76	1186.42	794.216	753.161	1122.73	1143.36	644.593	1048.11	1268.46
ENSMUSG00000112167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000120833	0	0	0	2	0	0	0	1	0	0	0	2	1	2	1	0	1	0	1	0
ENSMUSG00000125150	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
ENSMUSG00000033454	255.685	242.616	371.397	234.352	187.226	244.852	172.059	231.581	236.327	325.51	214.286	256.19	243.52	178.452	157.151	191.021	291.256	181.853	268.769	222.182
ENSMUSG000000716332	1	3	2	0	1	6	3	1	1	3	6	5	3	3	2	1	6	1	6	3
ENSMUSG00000116751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000126366	0	2	0	2	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
ENSMUSG000000210576	1618.79	1355.67	2433.86	1303.86	1167.09	1678.95	905.428	1555.03	1735.62	2121.36	1236.95	1345.4	1115.95	936.477	948.8	1181.49	1431.21	1040.33	2349.79	1265.43
ENSMUSG00000109562	6.003	1.001	6	9.005	7	4	9	8	5.001	11	16	9	20.004	11.52	4	9	9.985	5	27.005	4
ENSMUSG00000124031	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021048	1020.96	753.995	1391.98	819.972	671.994	850.97	550.985	764.001	802.993	1106.96	588.92	686.978	619	484.986	500.986	600.967	926.977	507.975	825.88	690
ENSMUSG00000112274	4.039	1.005	4.022	2.028	1.006	6.031	1.015	1	1.008	4.043	5.08	2.022	5	1.014	3.013	5.033	4.024	3.025	7.119	3
ENSMUSG00000129653	0	0	0	0	0	1.175	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000116909	0	0	0	1.02	0.979	0	0	0	0	0	0	0	0	0.895	0	0	0	0	0	0
ENSMUSG00000104840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000125283	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
ENSMUSG000000210555	6	0	7	10	1	5	2.001	2.062	6.057	3	3	14	2.041	3.001	2	3	4.342	6.002	6.008	7
ENSMUSG00000067773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG000000634505	362	233	500	277	200.001	341.999	237	286.999	309.999	466	242	356	369	282	228	307	401.999	315	402	323.001
ENSMUSG00000105947	4.935	2.198	5	4	5	0.978	0	3	1.996	3	0	2	2	4	0	4	2	1.178	6.001	0
ENSMUSG00000135621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
