gene_names	male_24m_1	male_24m_2	male_24m_4	male_24m_7	male_3m_3	male_3m_5	male_3m_6
ENSMUSG00000137925	ENSMUSG00000137925	0.54669571699435	1.66577298572961	2.09445726483752	-0.110487049060779	2.17844309656779	2.33605816426265	-1.25958082101341
ENSMUSG00000025925	Terf1	3.15940699922323	2.75218751825832	3.29761169866283	3.56542112411564	2.29101578007963	3.66802924546839	3.31219283268322
ENSMUSG00000043716	Rpl7	6.34653501738509	5.53163276974042	6.16371580051903	6.79905563548634	4.53579974935403	6.2446863789637	6.59339827845993
ENSMUSG00000025921	Rdh10	2.2569129929116	2.06342673536452	2.53271189884318	2.52901618115937	1.16842130013385	2.86582268346931	2.33493493538633
ENSMUSG00000025920	Stau2	2.50166432754589	2.08015344573419	2.80164888216266	2.34407069450486	1.51544869289947	2.03505787179943	1.99457410396208
ENSMUSG00000025939	Ube2w	2.91436482475933	2.7833062340103	3.27346465727505	3.65042802155041	2.77541817130742	4.03719471327522	3.7160759908817
ENSMUSG00000079658	Eloc	4.01245274206376	3.80107821778204	4.16121232125117	4.67062273424482	2.88764805948162	4.43393150727715	4.39624778833307
ENSMUSG00000097744	D030040B21Rik	-0.116590065510632	0.999190772027855	0.888143715107194	0.259680695456481	-2.54041869083644	0.914954911031973	-0.50660981179422
ENSMUSG00000025940	Tmem70	4.74537533108491	4.05740141431269	4.78166014220181	5.14026982271662	3.14221406672043	4.821012570459	4.71070437716971
ENSMUSG00000025779	Ly96	2.52826471157973	3.08928075566021	2.74439261593696	2.7114057949938	2.37997001743359	2.20914273021222	2.20931299347497
ENSMUSG00000042686	Jph1	3.13212508919958	2.00379839419809	3.23083720612802	2.25503352220657	0.83845185929092	0.72443546965124	1.41495276534754
ENSMUSG00000025777	Gdap1	1.36632175755775	1.53221105203671	2.24136924954718	0.197734387690325	1.65528340557572	1.86621238046827	0.519341702617975
ENSMUSG00000067780	Pi15	-0.00818220783974155	0.267099354516724	1.08941909379462	0.128503747044086	0.398971992089241	1.10433677458454	-0.279079298776114
ENSMUSG00000085125	Gm16070	-0.71201087741434	1.32274789676157	0.873726702038564	-1.13149849532371	0.958840597017105	1.29980619873508	-0.438411182548315
ENSMUSG00000025776	Crispld1	1.61775049462082	2.12206592816031	2.05788430289886	1.34249313661667	2.39716554429159	3.01684708370648	2.67744868738714
ENSMUSG00000109887	Gm28756	-1.10885508882671	0.220591321556785	1.53308764775195	-0.998759530667279	-0.161412444167652	1.07462071065582	-0.751939943792763
ENSMUSG00000025774	Crisp4	0.890015330150884	1.7597879391928	2.0438178046241	-0.225878593578148	1.39997335463253	1.06407706307994	0.278253629690052
ENSMUSG00000025927	Tfap2b	-0.414166400089975	0.584716687405507	0.897161491178174	-1.291362404705	0.109149481139568	0.293770284685689	-0.928542056058006
ENSMUSG00000043760	Pkhd1	0.478114410325656	0.0825935564973825	1.68034292378099	-0.55744916851944	0.746766253410556	1.22757356554286	-0.210034701660422
ENSMUSG00000041859	Mcm3	5.99841660945997	5.42996351190061	6.36623822123598	7.32088487555411	4.81178501300079	7.15180882741612	7.09234890884338
ENSMUSG00000025931	Paqr8	0.720049716135346	1.07817190410056	1.36834352522236	0.615619620887877	0.401322056824661	2.05904737704761	1.66664342788282
ENSMUSG00000041809	Efhc1	1.84536711873084	0.664251142849871	1.57691695960419	0.537208287402631	1.74838820189727	2.40736651201731	1.67309836547645
ENSMUSG00000041779	Tram2	2.30196383243617	2.36040276337882	2.35314748261466	2.96624554410446	1.81887452982838	2.56176016909648	3.10478472300289
ENSMUSG00000025934	Gsta3	0.485196225280159	0.685687647276463	1.02317470746603	-0.461717890937887	0.245110804173546	1.16783478865842	-0.402419009426705
ENSMUSG00000121505	ENSMUSG00000121505	-0.199540917986301	0.123676783703313	0.723955564184308	-0.132409286150388	0.405844892158552	1.17798507673314	-0.705794745208777
ENSMUSG00000028033	Kcnq5	0.573177088706753	0.878618049924995	1.50167985322614	0.614676032146846	0.335349374518078	1.34552708555777	0.480084497829449
