Geneid	male_24m_2	male_24m_1	male_3m_5	male_24m_7	male_3m_6	male_3m_3	male_24m_4
ENSMUSG00000116763	13	14	24	5	8	37	35
ENSMUSG00000081176	2	0	0	0	0	0	2
ENSMUSG00000131523	1	2	0	0	1	0	6
ENSMUSG00000131456	2	3	3	2	0	0	2
ENSMUSG00000116981	0	0	0	0	0	0	0
ENSMUSG00000116749	0	0	2	0	0	0	0
ENSMUSG00000116713	1	1	1	0	1	3	2
ENSMUSG00000116882	2	0	0	1	2	0	1
ENSMUSG00000039830	1	0	2	1	0	2	1
ENSMUSG00000102958	1	0	4	0	0	7	1
ENSMUSG00000046160	0	5	4	0	1	3	0
ENSMUSG00000085865	26	20	11	7	10	18	13
ENSMUSG00000143414	1	0	0	0	0	0	4
ENSMUSG00000143490	3	2	0	0	0	0	2
ENSMUSG00000143451	2	1	5	0	2	0	1
ENSMUSG00000130494	0	0	3	0	0	1	0
ENSMUSG00000120333	10	24	15	23	17	24	38
ENSMUSG00000065811	0	0	0	3	0	1	0
ENSMUSG00000128078	5	5	9	15	6	1	18
ENSMUSG00000022971	163	281	410	901	541	130	258
ENSMUSG00000093701	0	0	0	0	0	0	0
ENSMUSG00000022969	47	70	49	106	72	20	40
ENSMUSG00000116987	0	1	5	0	3	2	14
ENSMUSG00000116782	0	0	0	0	0	0	2
ENSMUSG00000084866	26	61	97	160	117	29	69
ENSMUSG00000116544	0	0	0	0	1	0	0
ENSMUSG00000134594	1	11	1	3	13	2	2
ENSMUSG00000022967	332	670	647	1147	1008	212	578
ENSMUSG00000084301	6	0	6	3	1	0	2
ENSMUSG00000099308	0	2	0	0	0	0	0
ENSMUSG00000139962	0	0	2	0	0	5	1
ENSMUSG00000137196	4	4	6	5	2	6	3
ENSMUSG00000082535	0	0	0	0	0	0	0
ENSMUSG00000022965	267	671	386	871	742	130	363
ENSMUSG00000022964	242	503	573	1033	748	160	443
ENSMUSG00000132339	3	2	4	13	14	1	11
ENSMUSG00000085337	41	41	42	79	55	8	35
ENSMUSG00000039763	12	55	35	71	44	20	39
ENSMUSG00000022962	219	586	560	1183	873	138	460
ENSMUSG00000022961	1111	1902	1700	2759	2826	922	1666
ENSMUSG00000124476	0	0	0	0	0	0	0
ENSMUSG00000022960	89	220	299	591	553	87	241
ENSMUSG00000116933	0	0	0	0	0	0	0
ENSMUSG00000085169	9	25	16	26	28	5	18
ENSMUSG00000058240	90	226	197	384	299	83	136
ENSMUSG00000134429	1	0	4	0	0	0	1
ENSMUSG00000022957	328	723	765	1276	1190	277	569
ENSMUSG00000140097	0	0	11	6	0	2	2
ENSMUSG00000135960	5	8	12	9	1	4	29
ENSMUSG00000119053	0	0	2	0	0	0	0
ENSMUSG00000087240	0	0	0	1	0	0	0
ENSMUSG00000022956	192	628	311	723	637	119	405
ENSMUSG00000087190	6	0	15	3	3	13	19
ENSMUSG00002076309	0	2	0	0	0	0	0
ENSMUSG00000138256	0	0	1	0	1	0	0
ENSMUSG00000138151	2	3	13	3	4	2	6
ENSMUSG00000138103	3	0	0	0	0	0	1
ENSMUSG00000138064	15	2	13	11	5	5	16
ENSMUSG00000116834	0	0	0	0	0	0	0
ENSMUSG00000128030	2	4	2	2	0	1	1
ENSMUSG00000089293	3	0	1	0	0	5	0
ENSMUSG00000039680	24	74	24	101	46	11	53
ENSMUSG00000116930	6	0	0	4	1	0	2
ENSMUSG00000089774	129	244	278	413	352	158	237
ENSMUSG00000086331	4	8	8	3	13	2	12
ENSMUSG00000130173	4	6	12	2	0	0	6
ENSMUSG00000116747	0	1	0	0	0	0	0
ENSMUSG00000116608	5	0	2	1	3	2	1
ENSMUSG00000130217	0	0	0	0	0	0	1
ENSMUSG00000116784	0	4	2	1	0	0	0
ENSMUSG00000116878	9	4	11	4	5	11	9
ENSMUSG00000142045	0	0	0	0	0	0	0
ENSMUSG00000137492	6	1	10	0	3	2	4
ENSMUSG00000039672	3	13	9	2	7	9	22
ENSMUSG00000051989	32	60	39	71	64	26	56
ENSMUSG00000085637	6	7	2	6	9	3	3
ENSMUSG00000051728	23	2	12	6	3	7	17
ENSMUSG00000125149	6	5	12	2	2	1	6
ENSMUSG00000116967	3	1	6	3	4	5	8
ENSMUSG00000039639	2	4	9	3	14	8	12
ENSMUSG00000129699	3	0	0	0	1	0	5
ENSMUSG00000116693	2	0	7	3	1	1	9
ENSMUSG00000022951	150	561	181	489	409	111	242
ENSMUSG00000125782	1	1	6	4	0	4	5
ENSMUSG00000116964	3	0	1	4	0	0	1
ENSMUSG00000051297	6	2	12	3	3	5	12
ENSMUSG00000022949	15	5	18	1	7	10	8
ENSMUSG00000127236	0	0	0	1	0	0	0
ENSMUSG00000116709	1	0	3	3	0	1	0
ENSMUSG00000022952	281	580	450	968	1033	195	502
ENSMUSG00000097139	9	6	9	3	7	1	11
ENSMUSG00000128240	4	2	7	2	0	0	4
ENSMUSG00000128276	13	30	19	12	35	8	13
ENSMUSG00000116805	2	0	3	3	1	5	3
ENSMUSG00000125904	6	2	6	4	4	6	6
ENSMUSG00000130412	3	0	1	2	4	0	1
ENSMUSG00000130373	8	10	11	11	8	17	17
ENSMUSG00002075263	0	0	0	0	0	0	1
ENSMUSG00000134692	3	1	11	3	1	2	11
ENSMUSG00000123023	0	1	1	0	2	1	0
ENSMUSG00000144088	4	1	3	0	4	1	3
ENSMUSG00000133227	7	2	9	4	2	3	6
ENSMUSG00000137246	8	0	4	4	9	13	12
ENSMUSG00000124998	10	5	15	1	2	3	9
ENSMUSG00000100277	15	9	41	6	13	32	54
ENSMUSG00000143410	3	0	8	0	4	4	1
ENSMUSG00000116846	9	0	13	1	2	7	7
ENSMUSG00000076457	0	0	0	0	0	0	0
ENSMUSG00000099968	12	4	44	9	12	11	35
ENSMUSG00000122264	4	2	3	1	0	1	2
ENSMUSG00000122341	1	0	0	0	3	0	0
ENSMUSG00000122306	8	0	5	3	0	7	3
ENSMUSG00000116576	4	1	1	2	3	1	5
ENSMUSG00000136677	5	0	4	0	2	1	0
ENSMUSG00000022948	25	40	49	39	36	16	37
ENSMUSG00000117317	3	4	0	4	1	0	0
ENSMUSG00000136720	4	0	2	0	0	0	6
ENSMUSG00000136761	0	0	3	0	1	2	5
ENSMUSG00000051483	22	111	102	160	151	42	75
ENSMUSG00000082815	4	1	14	1	5	4	2
ENSMUSG00000127083	0	0	0	4	3	1	3
ENSMUSG00000109777	0	0	9	0	0	0	3
ENSMUSG00002075754	0	0	1	0	0	0	0
ENSMUSG00000118512	0	0	0	0	1	0	0
ENSMUSG00000022947	3	28	18	27	15	7	14
ENSMUSG00000128150	3	2	2	1	0	2	6
ENSMUSG00000022946	191	342	237	500	628	123	324
ENSMUSG00000097768	13	15	16	4	9	16	15
ENSMUSG00000116927	6	14	4	5	15	10	7
ENSMUSG00000039456	275	661	651	1319	1063	185	509
ENSMUSG00000022945	145	278	370	711	528	86	216
ENSMUSG00000116890	3	2	3	2	1	3	1
ENSMUSG00000138815	0	0	0	0	0	0	0
ENSMUSG00000047109	5	2	5	0	1	2	8
ENSMUSG00000143425	3	0	1	4	0	0	3
ENSMUSG00000121032	0	0	0	0	0	1	0
ENSMUSG00000131402	3	5	6	0	0	2	6
ENSMUSG00000116681	1	1	0	2	0	2	12
ENSMUSG00000116947	5	8	19	7	8	9	11
ENSMUSG00000116939	0	0	0	0	0	0	0
ENSMUSG00000138047	11	5	11	14	23	8	24
ENSMUSG00000137442	2	2	0	2	1	3	2
ENSMUSG00000137399	0	0	0	0	0	0	0
ENSMUSG00000116569	6	4	4	7	5	1	0
ENSMUSG00000062713	27	15	9	7	4	5	22
ENSMUSG00000132506	2	0	3	0	0	1	1
ENSMUSG00000040820	107	178	212	362	186	42	141
ENSMUSG00002075382	0	1	1	0	3	0	2
ENSMUSG00000115325	0	1	5	0	4	5	4
ENSMUSG00000115246	0	0	0	0	0	2	1
ENSMUSG00000143989	3	0	3	0	6	4	4
ENSMUSG00000115044	32	42	43	42	68	21	36
ENSMUSG00000114993	1	2	9	0	2	0	0
ENSMUSG00000122346	1	0	2	0	4	3	0
ENSMUSG00000022941	13	41	26	16	9	20	21
ENSMUSG00000134831	6	7	21	8	0	18	27
ENSMUSG00000136633	2	6	1	2	1	3	6
ENSMUSG00000136551	2	4	1	1	4	0	1
ENSMUSG00000022940	71	92	70	158	115	48	84
ENSMUSG00000089814	0	0	0	0	0	0	0
ENSMUSG00000040785	329	700	552	715	707	314	635
ENSMUSG00000075829	0	0	2	0	3	0	2
ENSMUSG00000116589	6	7	0	3	7	0	6
ENSMUSG00000022898	154	353	378	759	648	101	217
ENSMUSG00000120258	17	17	20	24	5	18	26
ENSMUSG00000138699	4	0	2	0	4	2	2
ENSMUSG00000121038	1	0	7	5	6	0	11
ENSMUSG00000022897	188	336	290	426	440	158	289
ENSMUSG00000081692	0	1	0	5	6	0	0
ENSMUSG00000125060	1	2	0	3	0	1	0
ENSMUSG00000116822	3	6	2	0	4	6	2
ENSMUSG00000116641	8	14	15	4	10	14	18
ENSMUSG00000127629	0	0	2	0	2	2	0
ENSMUSG00000043301	15	6	38	8	15	21	10
ENSMUSG00000140917	6	4	0	0	0	3	1
ENSMUSG00002076843	0	0	0	0	0	0	0
ENSMUSG00000125806	1	0	5	1	0	0	4
ENSMUSG00000124753	0	4	2	0	7	7	11
ENSMUSG00000116667	4	0	1	0	6	2	3
ENSMUSG00000128217	3	7	11	3	3	6	9
ENSMUSG00000116601	6	1	6	1	5	0	6
ENSMUSG00000116720	8	4	12	6	3	7	17
ENSMUSG00000130736	0	0	0	0	0	1	0
ENSMUSG00000062609	28	47	40	45	31	18	46
ENSMUSG00000116716	2	1	5	0	0	2	7
ENSMUSG00000040732	28	97	133	85	106	51	59
ENSMUSG00000120082	16	18	13	21	7	6	15
ENSMUSG00000127597	6	0	5	1	4	0	2
ENSMUSG00000127639	6	0	6	1	6	5	3
ENSMUSG00000022895	134	421	227	419	382	79	260
ENSMUSG00000138275	5	0	1	1	0	4	4
ENSMUSG00000124325	0	0	8	0	0	1	2
ENSMUSG00000117167	5	0	3	2	2	0	5
ENSMUSG00000117232	11	8	9	7	5	7	17
ENSMUSG00000104172	9	1	0	0	0	1	1
ENSMUSG00000134931	2	0	2	8	0	3	2
ENSMUSG00000134895	5	0	5	2	0	16	0
ENSMUSG00000085329	0	1	3	0	6	7	7
ENSMUSG00000139448	2	0	0	1	0	1	9
ENSMUSG00000125308	0	0	0	0	0	0	0
ENSMUSG00000127727	2	0	4	6	1	1	5
ENSMUSG00000085903	1	0	3	0	0	1	1
ENSMUSG00000120519	2	0	3	0	0	1	13
ENSMUSG00000022913	59	100	89	227	162	29	67
ENSMUSG00000022914	226	629	649	731	766	250	555
ENSMUSG00000085884	8	3	6	4	16	20	10
ENSMUSG00002075672	2	0	0	1	3	1	7
ENSMUSG00000117289	4	1	6	0	7	0	4
ENSMUSG00000117270	15	11	28	9	6	9	25
ENSMUSG00000040681	133	399	370	524	562	102	258
ENSMUSG00000023147	72	142	95	174	222	40	140
ENSMUSG00000117129	0	0	1	0	0	0	0
ENSMUSG00000045275	19	18	25	3	32	17	27
ENSMUSG00000040666	67	356	13	127	93	52	283
ENSMUSG00000074892	14	22	30	14	26	34	45
ENSMUSG00000000159	14	6	2	6	11	5	10
ENSMUSG00000117081	0	0	0	0	0	0	0
ENSMUSG00000000157	464	1272	1345	2594	2058	243	851
ENSMUSG00000117039	4	2	5	1	0	2	8
ENSMUSG00000132868	2	0	2	1	0	2	0
ENSMUSG00000090223	4	3	11	1	0	7	1
ENSMUSG00000050272	34	21	84	27	36	37	73
ENSMUSG00000117179	10	13	13	4	2	11	7
ENSMUSG00000117000	17	4	7	7	4	9	14
ENSMUSG00000117324	8	5	17	7	11	4	11
ENSMUSG00000130223	3	9	7	2	2	8	6
ENSMUSG00000127752	4	2	8	3	0	4	3
ENSMUSG00000127709	2	2	2	0	0	4	2
ENSMUSG00000040605	42	112	82	71	99	52	53
ENSMUSG00000116686	1	0	2	3	1	1	2
ENSMUSG00000000386	22	38	50	78	43	21	12
ENSMUSG00000138247	1	0	2	2	2	7	3
ENSMUSG00000116929	3	3	1	0	0	2	12
ENSMUSG00000022938	17	8	9	10	9	16	20
ENSMUSG00000096156	0	3	0	0	0	4	1
ENSMUSG00002075695	0	0	1	0	0	0	1
ENSMUSG00000137891	0	2	3	0	0	3	0
ENSMUSG00000023341	24	14	59	26	29	23	33
ENSMUSG00000000385	13	10	11	4	1	24	5
ENSMUSG00000143663	4	1	13	8	9	10	23
ENSMUSG00000005251	13	6	13	1	5	13	10
ENSMUSG00000134330	1	0	0	0	0	4	0
ENSMUSG00000014039	128	109	201	173	265	73	164
ENSMUSG00000116863	2	1	3	0	4	0	6
ENSMUSG00000045975	94	231	168	280	234	91	255
ENSMUSG00000105138	0	0	0	0	1	0	0
ENSMUSG00000133745	2	0	1	2	0	0	0
ENSMUSG00000046962	70	115	132	183	177	45	106
ENSMUSG00000133785	6	7	8	1	11	8	3
ENSMUSG00000097874	6	5	2	2	5	9	4
ENSMUSG00000080717	74	128	149	171	157	72	140
ENSMUSG00000116673	67	150	201	218	228	98	113
ENSMUSG00000133823	2	11	1	0	6	2	6
ENSMUSG00000122713	4	2	7	1	6	3	12
ENSMUSG00000116896	0	0	0	0	0	0	0
ENSMUSG00000068141	1	0	0	4	1	1	0
ENSMUSG00000123715	0	0	1	0	0	0	0
ENSMUSG00000123754	4	5	8	3	1	11	24
ENSMUSG00000089690	0	0	1	1	0	7	5
ENSMUSG00000044697	0	0	0	0	5	0	1
ENSMUSG00000088244	0	0	0	2	0	0	4
ENSMUSG00000121378	20	13	31	29	27	10	20
ENSMUSG00000023795	0	0	0	0	0	0	0
ENSMUSG00000120854	1	6	0	1	0	1	0
ENSMUSG00000116817	3	0	5	4	0	7	3
ENSMUSG00000121789	38	76	77	83	85	30	53
ENSMUSG00000116779	0	0	0	0	0	0	3
ENSMUSG00000116995	0	0	5	0	0	0	1
ENSMUSG00000046201	215	450	448	790	629	185	370
ENSMUSG00000116596	2	6	1	6	1	7	6
ENSMUSG00000116941	4	2	5	1	1	3	0
ENSMUSG00000134742	35	49	46	61	42	38	30
ENSMUSG00000116858	32	27	47	49	31	32	42
ENSMUSG00000116874	29	8	20	17	32	24	21
ENSMUSG00000128902	0	0	0	1	1	0	0
ENSMUSG00000116838	2	7	3	2	1	1	6
ENSMUSG00000023800	192	316	281	261	436	165	252
ENSMUSG00000115330	10	3	3	0	5	2	8
ENSMUSG00000115039	1	0	3	0	0	2	7
ENSMUSG00000036983	27	63	74	75	77	29	48
ENSMUSG00000091530	2	1	2	2	1	1	3
ENSMUSG00000116852	11	14	19	18	22	9	22
ENSMUSG00000128809	4	8	7	2	4	10	12
ENSMUSG00000128883	1	0	1	1	1	2	1
ENSMUSG00000023802	7	9	21	3	2	9	34
ENSMUSG00000128845	5	6	19	6	0	8	6
ENSMUSG00000130703	6	7	4	5	1	10	6
ENSMUSG00000116975	7	1	2	6	3	6	5
ENSMUSG00000131022	3	2	7	3	1	7	6
ENSMUSG00000116615	10	13	30	7	1	11	34
ENSMUSG00000140619	0	5	3	0	4	0	8
ENSMUSG00000135658	2	2	7	0	1	12	6
ENSMUSG00000116767	5	6	7	10	3	4	8
ENSMUSG00000118855	0	0	0	0	0	0	0
ENSMUSG00000125569	2	0	1	0	3	0	2
ENSMUSG00000135187	0	0	6	1	0	0	1
ENSMUSG00000116649	3	0	0	0	0	0	1
ENSMUSG00000135237	8	2	23	7	5	8	25
ENSMUSG00000116813	8	8	25	3	6	10	22
ENSMUSG00000116620	1	0	2	0	0	0	1
ENSMUSG00000124977	10	7	10	6	12	5	13
ENSMUSG00000116551	5	12	8	1	5	13	18
ENSMUSG00000136423	7	2	6	3	1	8	8
ENSMUSG00000125383	0	3	0	0	0	3	0
ENSMUSG00000069729	285	541	415	588	736	117	339
ENSMUSG00000125486	1	2	2	8	9	8	7
ENSMUSG00000137250	12	5	2	5	5	6	2
ENSMUSG00000121180	0	0	1	1	1	3	2
ENSMUSG00000081783	4	0	11	10	11	5	18
ENSMUSG00000138889	9	15	13	5	12	9	6
ENSMUSG00000140211	2	0	6	0	0	1	0
ENSMUSG00000121103	17	19	24	29	18	13	26
ENSMUSG00000101133	28	3	23	7	10	28	23
ENSMUSG00000120934	7	1	2	2	3	7	0
ENSMUSG00000004945	31	149	84	153	134	29	112
ENSMUSG00000101959	0	0	0	0	0	0	0
ENSMUSG00002075241	0	0	0	0	0	0	0
ENSMUSG00000127277	3	0	0	3	0	0	0
ENSMUSG00000143170	1	0	0	1	3	3	9
ENSMUSG00000116691	7	7	3	0	6	3	2
ENSMUSG00000120361	11	16	12	16	32	3	20
ENSMUSG00000034265	107	245	236	376	441	104	204
ENSMUSG00000137470	1	9	5	4	12	7	5
ENSMUSG00000132934	10	15	30	38	74	33	32
ENSMUSG00000132975	0	2	7	0	0	0	1
ENSMUSG00000128892	3	3	10	7	10	6	2
ENSMUSG00000137947	10	0	3	5	3	3	0
ENSMUSG00000137980	4	0	1	1	2	7	1
ENSMUSG00000135388	29	9	42	36	28	26	32
ENSMUSG00000096965	7	7	8	7	5	8	0
ENSMUSG00000120702	0	0	0	2	3	0	2
ENSMUSG00000068120	0	0	0	2	2	0	1
ENSMUSG00000097186	0	1	0	0	0	0	7
ENSMUSG00000135429	7	6	7	5	0	3	3
ENSMUSG00000096962	0	0	7	0	5	0	0
ENSMUSG00000135514	1	7	2	5	2	1	3
ENSMUSG00000002365	238	547	401	972	660	97	392
ENSMUSG00000116734	0	0	0	0	0	0	0
ENSMUSG00000023805	69	163	133	153	120	63	156
ENSMUSG00000131471	3	0	0	4	5	4	4
ENSMUSG00000122559	4	1	3	3	0	0	9
ENSMUSG00000138360	4	4	8	8	12	8	7
ENSMUSG00000138403	0	0	0	0	0	0	0
ENSMUSG00000015659	33	65	41	55	80	34	78
ENSMUSG00000034345	84	195	144	241	177	58	114
ENSMUSG00000135851	0	1	0	0	0	0	0
ENSMUSG00000034377	134	330	205	206	232	93	226
ENSMUSG00000051639	0	0	0	0	0	0	0
ENSMUSG00000135826	0	1	4	0	0	3	3
ENSMUSG00002074878	0	0	0	0	0	0	0
ENSMUSG00000058542	0	0	0	0	0	0	0
ENSMUSG00002075503	0	0	2	0	3	0	3
ENSMUSG00000133248	0	0	0	0	0	0	0
ENSMUSG00000095869	0	0	0	0	0	0	0
ENSMUSG00000038141	43	84	60	136	98	32	47
ENSMUSG00000122579	0	0	0	2	0	0	0
ENSMUSG00000092074	13	24	28	36	29	3	20
ENSMUSG00000118494	0	0	0	0	0	0	0
ENSMUSG00000094843	0	0	0	0	1	1	0
ENSMUSG00000123109	0	0	1	4	4	0	0
ENSMUSG00000116812	4	0	1	1	0	0	4
ENSMUSG00000116921	0	2	0	0	0	0	0
ENSMUSG00000116719	0	0	0	0	0	1	0
ENSMUSG00000122620	0	0	0	0	0	0	0
ENSMUSG00000116992	0	0	0	0	0	0	0
ENSMUSG00000122706	0	0	4	0	0	1	1
ENSMUSG00000122745	2	0	3	0	0	2	1
ENSMUSG00000096255	11	20	31	38	23	2	28
ENSMUSG00000123070	9	2	9	9	3	0	6
ENSMUSG00000121395	43	72	65	122	74	30	77
ENSMUSG00000096780	6	1	12	9	12	0	6
ENSMUSG00000123208	0	3	0	0	0	0	0
ENSMUSG00000121976	2	3	4	0	3	0	7
ENSMUSG00000122991	0	0	0	0	0	0	0
ENSMUSG00000123031	0	0	0	0	0	0	0
ENSMUSG00000116560	1	0	4	2	1	2	8
ENSMUSG00000122863	0	2	2	0	0	4	3
ENSMUSG00000122905	0	0	0	0	0	0	0
ENSMUSG00000122666	0	0	0	0	0	0	0
ENSMUSG00000116868	0	0	0	0	0	0	0
ENSMUSG00000122542	0	3	0	1	4	0	2
ENSMUSG00000000579	7	11	13	25	25	10	23
ENSMUSG00000093880	6	9	17	23	30	16	29
ENSMUSG00000123173	0	0	0	0	0	0	0
ENSMUSG00000122821	1	2	3	0	0	0	1
ENSMUSG00000095677	13	21	45	75	54	10	18
ENSMUSG00000122778	0	1	0	0	0	4	0
ENSMUSG00000041831	8	22	10	19	12	9	18
ENSMUSG00000052397	638	1256	1564	3114	2244	378	1091
ENSMUSG00000123138	7	0	2	5	2	4	0
ENSMUSG00000123241	1	0	3	2	0	0	0
ENSMUSG00000116893	5	0	1	1	2	2	2
ENSMUSG00000120277	7	11	17	7	10	15	16
ENSMUSG00000116644	16	9	34	6	2	7	23
ENSMUSG00000123281	6	0	3	0	1	3	7
ENSMUSG00000125157	3	0	3	0	3	0	0
ENSMUSG00000099735	6	1	10	0	4	1	5
ENSMUSG00000076218	2	0	0	3	0	0	0
ENSMUSG00000023806	10	35	19	48	34	3	38
ENSMUSG00000116618	5	1	3	2	5	0	1
ENSMUSG00000052031	56	93	142	194	190	89	120
ENSMUSG00000094724	13	18	11	16	15	3	12
ENSMUSG00000116876	4	1	0	3	0	1	4
ENSMUSG00000023809	147	298	239	450	430	79	272
ENSMUSG00000119398	0	0	0	0	0	0	0
ENSMUSG00000142130	0	0	3	1	0	2	4
ENSMUSG00000142015	0	0	1	0	0	0	0
ENSMUSG00000142058	3	4	4	2	1	0	1
ENSMUSG00000142218	0	0	1	0	0	0	1
ENSMUSG00000142172	0	0	1	1	0	0	3
ENSMUSG00000142097	0	0	0	1	0	1	0
ENSMUSG00000128214	1	0	1	0	7	0	0
ENSMUSG00000116935	7	1	2	5	0	0	0
ENSMUSG00000125409	1	3	2	5	1	4	1
ENSMUSG00000071322	3	4	4	1	3	11	7
ENSMUSG00000079722	0	1	3	0	1	0	6
ENSMUSG00000116672	0	0	0	0	0	0	0
ENSMUSG00000125367	0	2	4	0	0	3	0
ENSMUSG00000056133	2	4	4	0	0	3	8
ENSMUSG00002076013	0	0	0	3	0	0	5
ENSMUSG00000125330	2	2	2	2	0	2	2
ENSMUSG00000143495	0	0	5	0	0	1	0
ENSMUSG00000138234	1	0	0	0	2	1	2
ENSMUSG00000116702	1	1	0	0	0	0	0
ENSMUSG00000127430	9	5	3	10	2	5	12
ENSMUSG00000116585	0	0	7	0	5	0	0
ENSMUSG00000134342	2	0	10	0	0	0	0
ENSMUSG00000128009	2	2	6	2	1	1	2
ENSMUSG00000116955	0	0	4	0	0	5	3
ENSMUSG00000139644	0	0	3	0	1	1	2
ENSMUSG00002075599	0	0	0	0	0	1	0
ENSMUSG00000071984	117	221	139	113	449	83	171
ENSMUSG00000132492	0	2	0	0	2	0	2
ENSMUSG00000133739	0	0	1	0	0	1	1
ENSMUSG00000116760	8	7	26	23	7	10	7
ENSMUSG00000090069	21	8	17	19	17	17	30
ENSMUSG00000033450	59	104	85	211	151	36	80
ENSMUSG00000073471	6	17	15	37	20	7	12
ENSMUSG00000132386	3	0	4	1	2	1	9
ENSMUSG00000132503	2	5	3	2	6	1	1
ENSMUSG00000116988	3	0	0	0	2	2	0
ENSMUSG00000118778	0	0	0	0	0	0	0
ENSMUSG00000095687	7	12	22	21	21	7	12
ENSMUSG00000132426	9	1	0	2	9	4	1
ENSMUSG00000132461	0	0	0	0	0	0	0
ENSMUSG00000069135	131	228	257	383	320	134	174
ENSMUSG00000140191	14	5	1	5	6	8	14
ENSMUSG00000040899	4	8	4	4	0	2	9
ENSMUSG00000120679	13	8	10	7	1	4	12
ENSMUSG00000123030	1	8	3	5	9	2	0
ENSMUSG00000023861	88	418	129	419	325	46	256
ENSMUSG00000087478	7	10	21	12	20	19	32
ENSMUSG00000073468	109	133	175	371	266	65	152
ENSMUSG00000117569	0	0	2	0	0	0	0
ENSMUSG00000055945	19	3	6	1	7	10	8
ENSMUSG00000058159	5	0	0	2	4	2	14
ENSMUSG00000116860	2	0	1	0	0	4	0
ENSMUSG00000122949	2	6	7	2	0	2	7
ENSMUSG00000116704	2	0	1	0	0	1	0
ENSMUSG00000122989	4	1	10	1	1	6	10
ENSMUSG00000122572	2	0	1	0	0	2	2
ENSMUSG00000062327	9	6	5	2	3	3	13
ENSMUSG00000128636	4	3	1	1	6	2	9
ENSMUSG00000126055	3	2	1	0	1	2	0
ENSMUSG00000023868	116	135	112	300	149	85	113
ENSMUSG00000084390	4	7	11	2	15	7	19
ENSMUSG00000099104	7	4	8	1	5	4	4
ENSMUSG00000132636	0	0	1	1	0	3	4
ENSMUSG00000083386	0	3	5	0	0	5	3
ENSMUSG00000127146	0	0	1	0	0	1	0
ENSMUSG00000127107	6	2	4	4	2	3	2
ENSMUSG00000023873	20	19	33	33	39	18	23
ENSMUSG00000138199	4	0	12	1	0	4	10
ENSMUSG00000132152	2	5	3	0	1	4	3
ENSMUSG00000142340	1	2	6	0	1	0	6
ENSMUSG00000117205	7	4	3	0	4	4	1
ENSMUSG00000097049	12	10	16	2	10	8	23
ENSMUSG00000117026	2	0	18	0	7	7	19
ENSMUSG00000117133	4	9	2	1	4	10	2
ENSMUSG00000097958	1	2	7	0	0	2	6
ENSMUSG00000117015	2	0	1	0	2	8	1
ENSMUSG00000101935	0	3	0	2	0	1	2
ENSMUSG00000072968	0	0	0	0	0	0	0
ENSMUSG00000117143	19	9	35	5	5	30	24
ENSMUSG00000046173	21	12	29	6	6	21	33
ENSMUSG00000117341	7	13	28	3	7	23	19
ENSMUSG00000117264	3	6	14	0	5	10	7
ENSMUSG00000123468	1	0	13	6	1	1	4
ENSMUSG00000117227	28	9	20	9	11	16	43
ENSMUSG00000117290	2	0	0	1	2	9	3
ENSMUSG00000117110	3	2	9	1	4	9	5
ENSMUSG00000141843	2	4	15	5	1	14	6
ENSMUSG00000141917	1	2	0	0	0	3	3
ENSMUSG00000141876	10	9	11	5	2	5	22
ENSMUSG00000117206	2	1	1	0	3	4	5
ENSMUSG00000139090	16	0	26	4	1	11	12
ENSMUSG00000139168	8	9	10	1	8	6	5
ENSMUSG00000139129	6	1	7	1	8	7	7
ENSMUSG00000128585	0	0	2	1	2	0	0
ENSMUSG00000125962	7	1	8	5	3	5	9
ENSMUSG00000062078	623	1312	851	1745	1417	491	1018
ENSMUSG00000099384	12	29	17	30	16	7	20
ENSMUSG00000130819	4	1	0	0	2	0	3
ENSMUSG00000136061	6	0	2	0	1	6	12
ENSMUSG00000134404	0	0	0	0	0	0	0
ENSMUSG00000134359	3	0	2	2	2	5	4
ENSMUSG00000130007	4	1	4	4	0	5	11
ENSMUSG00000037196	2	19	8	7	2	7	1
ENSMUSG00000125876	0	0	1	0	1	1	3
ENSMUSG00000089633	11	3	17	14	5	20	19
ENSMUSG00000089941	3	0	6	0	4	7	10
ENSMUSG00000089907	20	36	21	9	12	28	40
ENSMUSG00000023826	38	62	73	50	54	69	97
ENSMUSG00000125986	16	12	15	10	3	6	13
ENSMUSG00000099797	0	0	0	1	0	2	4
ENSMUSG00000100402	4	1	2	4	11	1	20
ENSMUSG00000136988	0	4	0	0	1	1	5
ENSMUSG00000137063	2	2	3	5	4	7	7
ENSMUSG00000137030	3	2	1	1	1	3	4
ENSMUSG00000103324	64	38	52	17	31	55	55
ENSMUSG00000104527	8	4	29	4	5	14	27
ENSMUSG00000136949	26	28	58	9	27	36	52
ENSMUSG00000137101	3	0	4	1	1	1	5
ENSMUSG00000099618	3	5	3	1	0	2	2
ENSMUSG00000104466	15	19	31	2	8	29	35
ENSMUSG00000129470	4	0	4	5	0	2	3
ENSMUSG00000129435	4	2	0	2	0	1	4
ENSMUSG00000129510	7	6	13	5	9	0	27
ENSMUSG00000133460	0	0	1	0	0	0	6
ENSMUSG00000023827	99	223	310	448	395	142	231
ENSMUSG00000063911	2	5	1	0	8	3	6
ENSMUSG00000014426	158	314	274	467	410	116	255
ENSMUSG00000117325	5	0	0	2	1	0	2
ENSMUSG00000077476	2	2	0	1	1	2	3
ENSMUSG00000097350	27	11	26	5	19	16	48
